Iteration	Posterior	Likelihood	Prior	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar
1770	-2.94279	0	-2.94279	2.82599	0.449607	0.192475	0.0189531	0.0213995	0.146398	0.171168	0.471812	0.20673	0.320602	0.000855977	0.694298
1780	3.85003	0	3.85003	2.14671	0.263813	0.0108837	0.257988	0.0242317	0.340955	0.102129	0.499294	0.12033	0.352158	0.0282176	0.989845
1790	8.28715	0	8.28715	1.70299	0.269511	0.0305673	0.16095	0.332575	0.0232443	0.183152	0.65323	0.135733	0.187047	0.0239905	0.44295
1800	0.756582	0	0.756582	2.45605	0.208276	0.0143402	0.0319404	0.110668	0.208839	0.425936	0.596409	0.0658769	0.170674	0.167039	0.960018
1810	-1.65227	0	-1.65227	2.69694	0.419712	0.0277582	0.182443	0.0631588	0.12998	0.176947	0.382789	0.17316	0.138496	0.305555	0.420509
1820	8.93876	0	8.93876	1.63783	0.0108257	0.385842	0.292334	0.0127865	0.0136038	0.284608	0.339321	0.212873	0.396089	0.0517174	0.708756
1830	4.2498	0	4.2498	2.10673	0.0289916	0.206177	0.0555274	0.000159776	0.207276	0.501868	0.0919229	0.19497	0.231934	0.481173	0.309898
1840	-0.0179107	0	-0.0179107	2.5335	0.411197	0.0196506	0.134278	0.0531678	0.117522	0.264184	0.139063	0.22223	0.404334	0.234373	0.760254
1850	5.20797	0	5.20797	2.01091	0.175095	0.315466	0.0212832	0.257594	0.0117855	0.218776	0.247035	0.243824	0.174217	0.334924	0.520363
1860	7.79708	0	7.79708	1.752	0.0926796	0.251518	0.00036318	0.286469	0.059704	0.309267	0.257219	0.306646	0.230909	0.205227	0.27939
1870	-0.502585	0	-0.502585	2.58197	0.397756	0.127719	0.0813294	0.126569	0.138673	0.127954	0.254422	0.209539	0.175243	0.360796	0.962524
1880	4.48809	0	4.48809	2.0829	0.16327	0.0903037	0.179321	0.270535	0.289757	0.00681256	0.236293	0.223124	0.0821106	0.458473	0.949189
1890	-5.48464	0	-5.48464	3.08017	0.0396241	0.236703	0.212284	0.405059	0.0761599	0.0301709	0.511651	0.269738	0.0136352	0.204976	0.716981
1900	5.55131	0	5.55131	1.97658	0.000617635	0.0428435	0.313341	0.19449	0.317934	0.130773	0.487906	0.253903	0.0414889	0.216702	0.738043
1910	4.99061	0	4.99061	2.03265	0.0316943	0.0353948	0.346753	0.0336567	0.178385	0.374116	0.456308	0.134415	0.0304836	0.378793	0.877115
1920	4.53943	0	4.53943	2.07777	0.0889243	0.054876	0.295561	0.189043	0.223373	0.148222	0.42698	0.236504	0.0305341	0.305982	0.399791
1930	8.62927	0	8.62927	1.66878	0.0126216	0.110433	0.336656	0.151201	0.378009	0.011079	0.296275	0.296753	0.129065	0.277907	0.107111
1940	8.17485	0	8.17485	1.71422	0.0274625	0.0165786	0.399773	0.229187	0.296251	0.0307481	0.23396	0.44077	0.305263	0.020007	0.164849
1950	12.3407	0	12.3407	1.29764	0.00739982	0.13132	0.304232	0.332409	0.114678	0.10996	0.135061	0.0703301	0.575845	0.218765	0.403594
1960	7.22094	0	7.22094	1.80962	0.298448	0.32976	0.0536586	0.0269371	0.279168	0.0120287	0.244711	0.1409	0.555406	0.0589827	0.590717
1970	4.53118	0	4.53118	2.07859	0.200975	0.250631	0.338266	0.122166	0.0864612	0.00150099	0.0204604	0.308254	0.566918	0.104367	0.948551
1980	0.714244	0	0.714244	2.46029	0.324368	0.0256712	0.00405253	0.108048	0.287512	0.250348	0.0412372	0.539139	0.404901	0.0147234	0.588338
1990	0.964448	0	0.964448	2.43526	0.536312	0.102665	0.088262	0.01185	0.0355257	0.225385	0.2711	0.265467	0.458255	0.00517894	0.431362
2000	0.0648469	0	0.0648469	2.52522	0.10953	0.0793975	0.28676	0.0403365	0.372755	0.11122	0.39353	0.301469	0.285539	0.0194623	0.00302623
2010	-1.56478	0	-1.56478	2.68819	0.298344	0.172883	0.186986	0.135186	0.0907763	0.115824	0.399512	0.158021	0.399788	0.0426786	0.972338
2020	-4.42564	0	-4.42564	2.97427	0.18537	0.373923	0.065379	0.00493702	0.206251	0.16414	0.424078	0.087607	0.47307	0.0152443	0.813159
2030	6.41986	0	6.41986	1.88972	0.443471	0.186925	0.000523467	0.277868	0.0774071	0.0138054	0.281206	0.234737	0.267848	0.21621	0.72833
2040	1.31227	0	1.31227	2.40048	0.0969074	0.314224	0.143799	0.298248	0.10487	0.0419519	0.599207	0.127159	0.167024	0.10661	0.933191
2050	9.06989	0	9.06989	1.62472	0.177266	0.0898474	0.304129	0.0201232	0.0179325	0.390702	0.691402	0.13371	0.111214	0.0636735	0.65823
2060	1.82127	0	1.82127	2.34958	0.194694	0.0997405	0.269461	0.174352	0.0979738	0.163778	0.531639	0.382103	0.0670018	0.0192563	0.476133
2070	9.99781	0	9.99781	1.53193	0.369415	0.00841148	0.216052	0.0677143	0.186429	0.151978	0.611832	0.262602	0.0818605	0.0437055	0.504814
2080	2.45907	0	2.45907	2.2858	0.099384	0.0624334	0.0176726	0.142319	0.410011	0.26818	0.393193	0.163419	0.166356	0.277032	0.733502
2090	8.81946	0	8.81946	1.64976	0.503265	0.0727239	0.0483186	0.246387	0.00343451	0.125871	0.152839	0.0950248	0.356661	0.395476	0.721004
2100	0.77651	0	0.77651	2.45406	0.303327	0.34788	0.212087	0.0499118	0.0121305	0.0746636	0.066698	0.0954009	0.462261	0.37564	0.161048
2110	9.50811	0	9.50811	1.5809	0.140487	0.149619	0.0266412	0.236908	0.253767	0.192579	0.23945	0.0366386	0.251048	0.472863	0.913319
2120	8.5455	0	8.5455	1.67716	0.248322	0.0171838	0.316367	0.0374718	0.104128	0.276528	0.210564	0.088953	0.200857	0.499626	0.595072
2130	2.34666	0	2.34666	2.29704	0.010976	0.00911688	0.470019	0.229851	0.00367204	0.276365	0.264794	0.165256	0.0998052	0.470146	0.85811
2140	-1.84916	0	-1.84916	2.71663	0.0186778	0.409526	0.0312275	0.158874	0.242873	0.138822	0.229278	0.287427	0.266201	0.217095	0.551412
2150	-1.86388	0	-1.86388	2.7181	0.133379	0.112754	0.104923	0.416436	0.226768	0.00573961	0.126584	0.216916	0.348473	0.308027	0.259405
2160	-12.6608	0	-12.6608	3.79779	0.239431	0.271991	0.117281	0.271077	0.0992282	0.000992014	0.291381	0.324883	0.129625	0.254111	0.849983
2170	-5.63619	0	-5.63619	3.09533	0.332	0.161182	0.0629765	0.349063	0.0850184	0.00976078	0.295486	0.20103	0.166034	0.33745	0.942329
2180	0.653252	0	0.653252	2.46638	0.024364	0.0336393	0.23626	0.591431	0.0362276	0.0780779	0.186865	0.210596	0.217285	0.385254	0.394811
2190	-10.1478	0	-10.1478	3.54649	0.292692	0.0640719	0.268407	0.0403087	0.199665	0.134855	0.116987	0.346512	0.061585	0.474916	0.59459
2200	5.35305	0	5.35305	1.9964	0.272401	0.101689	0.0455309	0.069807	0.389367	0.121206	0.195966	0.376756	0.0284662	0.398811	0.7003
2210	-3.65716	0	-3.65716	2.89743	0.505621	0.135519	0.139485	0.0365101	0.105575	0.0772905	0.366692	0.334436	0.066905	0.231967	0.809439
2220	-0.39828	0	-0.39828	2.57154	0.0480562	0.299603	0.241599	0.0730829	0.00322934	0.33443	0.393072	0.449211	0.0409103	0.116806	0.557194
2230	2.84401	0	2.84401	2.24731	0.115753	0.111741	0.0192638	0.0994807	0.215666	0.438095	0.420957	0.265467	0.201037	0.112538	0.502186
2240	4.74878	0	4.74878	2.05683	0.108243	0.0497568	0.00393787	0.324982	0.0356641	0.477417	0.280569	0.364617	0.270207	0.0846064	0.766802
2250	-0.645227	0	-0.645227	2.59623	0.230838	0.539771	0.0556877	0.0755156	0.00590051	0.092287	0.19577	0.424686	0.323814	0.05573	0.490685
2260	4.13148	0	4.13148	2.11856	0.0597191	0.12228	0.240701	0.0717782	0.429448	0.0760732	0.229286	0.357572	0.188346	0.224796	0.282251
2270	-2.15605	0	-2.15605	2.74731	0.0260717	0.251716	0.255322	0.305644	0.0413179	0.119928	0.136695	0.392241	0.137326	0.333738	0.715193
2280	7.6955	0	7.6955	1.76216	0.119936	0.0782373	0.113413	0.157181	0.0507462	0.480487	0.273052	0.137833	0.347542	0.241573	0.638552
2290	1.83068	0	1.83068	2.34864	0.0563208	0.107925	0.051369	0.109347	0.234048	0.44099	0.252623	0.410847	0.10032	0.23621	0.859616
2300	8.27286	0	8.27286	1.70442	0.0275214	0.103467	0.30178	0.146415	0.296797	0.12402	0.114024	0.324668	0.10297	0.458337	0.707714
2310	-1.60941	0	-1.60941	2.69265	0.0667027	0.0368479	0.430839	0.252585	0.202471	0.0105549	0.134638	0.395372	0.181195	0.288795	0.270451
2320	-3.76324	0	-3.76324	2.90803	0.476682	0.125515	0.0752475	0.116604	0.0601968	0.145755	0.331288	0.272717	0.230625	0.165371	0.643723
2330	0.428739	0	0.428739	2.48884	0.0142882	0.0606508	0.306364	0.300771	0.260663	0.0572629	0.303808	0.234204	0.299752	0.162236	0.304731
2340	-1.19174	0	-1.19174	2.65088	0.0427612	0.133199	0.065729	0.404289	0.0430839	0.310938	0.317785	0.32556	0.237302	0.119353	0.176444
2350	4.81725	0	4.81725	2.04998	0.0153239	0.292662	0.191023	0.217239	0.0680174	0.215735	0.155923	0.21085	0.350814	0.282414	0.0425085
2360	6.59517	0	6.59517	1.87219	0.219439	0.159448	0.0522524	0.129538	0.00242078	0.436901	0.224701	0.0295316	0.538698	0.207069	0.245253
2370	-0.234729	0	-0.234729	2.55518	0.211439	0.104409	0.0277031	0.252027	0.0148173	0.389604	0.0887047	0.0188312	0.654096	0.238368	0.0186679
2380	1.54881	0	1.54881	2.37683	0.117168	0.109916	0.0337421	0.24481	0.031994	0.46237	0.0467794	0.0410597	0.549104	0.363056	0.20042
2390	6.49558	0	6.49558	1.88215	0.135997	0.107064	0.336864	0.281183	0.113375	0.0255176	0.310292	0.0183703	0.433008	0.23833	0.143542
2400	6.94904	0	6.94904	1.83681	0.0685596	0.00372064	0.252012	0.22974	0.169214	0.276754	0.358301	0.174385	0.0839192	0.383395	0.909198
2410	9.4746	0	9.4746	1.58425	0.0573975	0.25196	0.176807	0.0769044	0.403536	0.0333961	0.381883	0.0769369	0.169136	0.372043	0.0921335
2420	0.773342	0	0.773342	2.45438	0.0904398	0.273764	0.581638	0.0268539	0.0169685	0.0103359	0.230014	0.16794	0.192101	0.409945	0.342035
2430	0.966952	0	0.966952	2.43501	0.485617	0.100354	0.0146858	0.141718	0.109513	0.148112	0.275032	0.191559	0.225656	0.307753	0.943228
2440	2.4127	0	2.4127	2.29044	0.01507	0.316681	0.0120386	0.266777	0.328769	0.0606648	0.115771	0.282729	0.0698344	0.531666	0.7456
2450	-2.5565	0	-2.5565	2.78736	0.102606	0.0516056	0.188076	0.042448	0.288855	0.32641	0.131889	0.323257	0.262001	0.282853	0.367303
2460	3.16357	0	3.16357	2.21535	0.177738	0.000165119	0.147443	0.165285	0.161371	0.347998	0.0502987	0.813833	0.119775	0.0160936	0.569868
2470	-3.7361	0	-3.7361	2.90532	0.0882976	0.0393636	0.190215	0.07083	0.272712	0.338582	0.0537981	0.682019	0.101593	0.16259	0.679748
2480	3.36601	0	3.36601	2.19511	0.1257	0.0640213	0.280914	0.0739193	0.0950189	0.360426	0.131072	0.655122	0.128465	0.0853408	0.115607
2490	7.54444	0	7.54444	1.77727	0.0798946	0.0792003	0.0826745	0.466173	0.285871	0.00618637	0.39011	0.388976	0.152382	0.0685319	0.46307
2500	0.605594	0	0.605594	2.47115	0.250625	0.0133112	0.226172	0.447782	0.0251812	0.0369288	0.37638	0.165245	0.325681	0.132694	0.383865
2510	3.15965	0	3.15965	2.21574	0.105329	0.0655216	0.291661	0.142635	0.287604	0.10725	0.241099	0.258365	0.440778	0.059758	0.00206629
2520	0.602073	0	0.602073	2.4715	0.0595184	0.370424	0.140393	0.307977	0.0736821	0.0480049	0.331256	0.180336	0.349238	0.139169	0.412853
2530	0.576655	0	0.576655	2.47404	0.0146101	0.251838	0.00832391	0.296337	0.106675	0.322215	0.106479	0.284672	0.552768	0.0560809	0.0422341
2540	-1.79133	0	-1.79133	2.71084	0.490762	0.0459878	0.177444	0.0644591	0.129341	0.0920064	0.188967	0.274491	0.399616	0.136926	0.219965
2550	-8.02861	0	-8.02861	3.33457	0.47309	0.0470881	0.00788123	0.371685	0.0653323	0.0349225	0.25812	0.173847	0.534216	0.0338179	0.835062
2560	0.586163	0	0.586163	2.47309	0.227092	0.000134119	0.0479322	0.098526	0.123667	0.502649	0.387212	0.129296	0.415009	0.068483	0.104379
2570	3.6771	0	3.6771	2.164	0.0415876	0.00280186	0.12732	0.246621	0.390918	0.190753	0.262524	0.33143	0.401261	0.00478532	0.205188
2580	2.58194	0	2.58194	2.27352	0.0952333	0.015025	0.000525392	0.336491	0.442417	0.110308	0.231008	0.381127	0.357304	0.0305617	0.0206423
2590	1.9754	0	1.9754	2.33417	0.424951	0.0463848	0.00228006	0.0602997	0.343068	0.123017	0.468847	0.242505	0.255743	0.0329044	0.197006
2600	5.08662	0	5.08662	2.02305	0.198174	0.12145	0.232494	0.000933189	0.0564069	0.390541	0.605935	0.211001	0.049854	0.13321	0.763733
2610	-1.24501	0	-1.24501	2.65621	0.344692	0.00837262	0.172263	0.000157706	0.0580229	0.416492	0.541259	0.291151	0.0272004	0.140389	0.822234
2620	0.466787	0	0.466787	2.48503	0.280357	0.195419	0.0316684	0.00436183	0.0552123	0.432982	0.413617	0.265212	0.128038	0.193133	0.271731
2630	5.39818	0	5.39818	1.99189	0.021735	0.200077	0.0212294	0.30364	0.0282917	0.425026	0.16491	0.344688	0.0704301	0.419972	0.96581
2640	8.69665	0	8.69665	1.66204	0.138823	0.421374	0.0090452	0.0212049	0.101407	0.308145	0.192357	0.227867	0.208684	0.371091	0.229012
2650	2.57821	0	2.57821	2.27389	0.048828	0.357385	0.321901	0.0765024	0.0770817	0.118302	0.0674784	0.11116	0.380768	0.440594	0.177941
2660	4.23634	0	4.23634	2.10808	0.15924	0.43298	0.112978	0.0188049	0.268983	0.00701499	0.299951	0.111457	0.289239	0.299353	0.408474
2670	-3.74789	0	-3.74789	2.9065	0.455323	0.220222	0.000161068	0.000974749	0.270236	0.0530836	0.247562	0.293684	0.263497	0.195256	0.135603
2680	5.09618	0	5.09618	2.02209	0.529518	0.0328864	0.0129506	0.288255	0.116099	0.0202902	0.246014	0.245728	0.213235	0.295023	0.285001
2690	-2.75328	0	-2.75328	2.80704	0.281903	0.00564323	0.180168	0.193981	0.0895088	0.248795	0.184851	0.136167	0.278402	0.40058	0.843769
2700	8.03506	0	8.03506	1.7282	0.241745	0.0280745	0.0412808	0.545367	0.11478	0.0287524	0.03663	0.0469292	0.673048	0.243393	0.852283
2710	5.05699	0	5.05699	2.02601	0.127244	0.0191349	0.295611	0.383095	0.170109	0.00480514	0.174144	0.0852427	0.474018	0.266596	0.498625
2720	-4.39705	0	-4.39705	2.97142	0.0572569	0.125394	0.325766	0.0600324	0.0356799	0.395871	0.160305	0.169169	0.392251	0.278276	0.311438
2730	5.74058	0	5.74058	1.95765	0.0526904	0.149324	0.217135	0.271685	0.0487937	0.260372	0.201625	0.168702	0.319199	0.310475	0.763544
2740	2.60719	0	2.60719	2.27099	0.00559014	0.507608	0.158859	0.0898829	0.13568	0.10238	0.18383	0.0993868	0.407129	0.309654	0.515296
2750	6.61116	0	6.61116	1.87059	0.00181846	0.343552	0.284842	0.0174177	0.0108913	0.341479	0.0998308	0.328088	0.355849	0.216232	0.34929
2760	11.3489	0	11.3489	1.39682	0.430607	0.0890009	0.0209696	0.15163	0.106154	0.201639	0.294556	0.123477	0.333213	0.248753	0.166301
2770	4.50037	0	4.50037	2.08167	0.390324	0.231934	0.070589	0.0598069	0.179559	0.0677871	0.327873	0.212455	0.151772	0.3079	0.743439
2780	-3.98679	0	-3.98679	2.93039	0.162702	0.171206	0.221223	0.0794533	0.231485	0.13393	0.599749	0.188823	0.12765	0.0837785	0.251974
2790	6.17481	0	6.17481	1.91423	0.0762174	0.327425	0.0252139	0.263047	0.00430766	0.303788	0.26778	0.376433	0.334532	0.0212542	0.226891
2800	-2.99755	0	-2.99755	2.83146	0.212118	0.131703	0.23718	0.219854	0.000640734	0.198504	0.181259	0.289898	0.482167	0.0466773	0.143663
2810	0.129677	0	0.129677	2.51874	0.165193	0.299347	0.0571303	0.0764989	0.000117053	0.401714	0.360518	0.0769421	0.491342	0.0711985	0.0875334
2820	0.211796	0	0.211796	2.51053	0.0749975	0.0493734	0.0289205	0.325199	0.171888	0.349622	0.376683	0.186989	0.375211	0.0611173	0.0241978
2830	4.45133	0	4.45133	2.08658	0.147029	0.0425393	0.164184	0.356759	0.0340811	0.255408	0.261911	0.328974	0.373968	0.0351469	0.673628
2840	-5.36845	0	-5.36845	3.06855	0.000372793	0.0173137	0.0693151	0.218694	0.425787	0.268517	0.153277	0.337563	0.42656	0.082599	0.90546
2850	2.90739	0	2.90739	2.24097	0.0228908	0.000532483	0.229975	0.32908	0.343275	0.0742469	0.0276695	0.490582	0.328573	0.153176	0.339569
2860	-4.47382	0	-4.47382	2.97909	0.0889615	0.112225	0.193183	0.46558	0.0452285	0.0948227	0.0321927	0.380597	0.276906	0.310304	0.711403
2870	2.37696	0	2.37696	2.29401	0.376663	0.0152675	0.129982	0.0555632	0.0310709	0.391453	0.164369	0.32702	0.321297	0.187314	0.878929
2880	2.15977	0	2.15977	2.31573	0.332626	0.323059	0.0158893	0.0406314	0.0111822	0.276611	0.155633	0.224805	0.457911	0.161651	0.86625
2890	7.81813	0	7.81813	1.7499	0.32877	0.0306154	0.1434	0.110209	0.070508	0.316498	0.0531222	0.275874	0.317545	0.353459	0.0396702
2900	-1.24179	0	-1.24179	2.65589	0.00582981	0.329107	0.409838	0.128564	0.0194267	0.107234	0.0484981	0.157332	0.496017	0.298153	0.888869
2910	-4.9111	0	-4.9111	3.02282	0.312356	0.235215	0.0487697	0.166032	0.0118468	0.225781	0.124374	0.361863	0.297127	0.216636	0.0487972
2920	1.39881	0	1.39881	2.39183	0.0391487	0.0188748	0.272467	0.22552	0.158283	0.285707	0.217837	0.201296	0.325684	0.255183	0.346625
2930	-0.00209597	0	-0.00209597	2.53192	0.142179	0.00882888	0.496548	0.0203459	0.305397	0.0267011	0.309789	0.167146	0.38761	0.135456	0.432157
2940	2.54704	0	2.54704	2.27701	0.348128	0.01105	0.298454	0.187595	0.153003	0.0017692	0.323536	0.189767	0.364066	0.122631	0.750764
2950	7.54643	0	7.54643	1.77707	0.130125	0.00653795	0.0689113	0.397196	0.318882	0.0783479	0.229765	0.283225	0.306873	0.180136	0.782745
2960	5.08015	0	5.08015	2.02369	0.444242	0.000210941	0.058292	0.309331	0.0606695	0.127254	0.202444	0.316954	0.10808	0.372523	0.515801
2970	1.05361	0	1.05361	2.42635	0.31351	0.0726436	0.227791	0.0336818	0.248182	0.104191	0.163047	0.413574	0.171037	0.252343	0.823518
2980	3.06805	0	3.06805	2.2249	0.107491	0.272081	0.104733	0.00330054	0.172843	0.339552	0.0495885	0.437584	0.340272	0.172555	0.907779
2990	1.40577	0	1.40577	2.39113	0.216275	0.262279	0.113386	0.0221686	0.208958	0.176934	0.0335682	0.230445	0.410204	0.325784	0.0916083
3000	8.73139	0	8.73139	1.65857	0.12891	0.107281	0.254042	0.365753	0.00316493	0.140849	0.127766	0.419983	0.257541	0.19471	0.975669
3010	1.85501	0	1.85501	2.34621	0.0164057	0.049248	0.0910553	0.244892	0.135025	0.463374	0.0639281	0.326217	0.374074	0.23578	0.422322
3020	-2.26968	0	-2.26968	2.75868	0.16897	0.233705	0.116192	0.00625719	0.158159	0.316716	0.128601	0.317458	0.355633	0.198307	0.12921
3030	-0.425547	0	-0.425547	2.57426	0.254737	0.162297	0.0850266	0.128582	0.0137905	0.355568	0.0580718	0.352556	0.354451	0.234921	0.420345
3040	1.51352	0	1.51352	2.38036	0.0213585	0.225011	0.120642	0.108002	0.265844	0.259142	0.0557851	0.312112	0.576395	0.0557087	0.615041
3050	-3.39038	0	-3.39038	2.87075	0.282865	0.0831112	0.0829319	0.000470059	0.255992	0.29463	0.114761	0.300146	0.435562	0.149531	0.8936
3060	-6.83875	0	-6.83875	3.21558	0.113344	0.23665	0.0651145	0.154264	0.174647	0.255981	0.0682207	0.573503	0.296989	0.0612869	0.916959
3070	9.81762	0	9.81762	1.54995	0.212749	0.0168509	0.027966	0.146002	0.00422809	0.592205	0.0899765	0.604576	0.304167	0.0012804	0.00739751
3080	-0.120024	0	-0.120024	2.54371	0.0113909	0.224928	0.385544	0.267086	0.000672028	0.110379	0.354639	0.317109	0.323657	0.00459591	0.195415
3090	5.40567	0	5.40567	1.99114	0.000562556	0.295141	0.253264	0.0248672	0.372691	0.0534739	0.256962	0.1748	0.543528	0.0247101	0.313162
3100	-0.372943	0	-0.372943	2.569	0.00759756	0.323962	0.266622	0.00647045	0.392083	0.00326457	0.185889	0.218147	0.489698	0.106266	0.747585
3110	1.51708	0	1.51708	2.38	0.0844298	0.145398	0.288021	0.00121955	0.196198	0.284734	0.248873	0.137158	0.381429	0.232541	0.125778
3120	3.85638	0	3.85638	2.14607	0.0114422	0.462198	0.197365	0.0406833	0.147294	0.141017	0.176947	0.0753504	0.507216	0.240486	0.514495
3130	2.8943	0	2.8943	2.24228	0.000908748	0.359907	0.0423104	0.00663308	0.349295	0.240947	0.328739	0.0444943	0.534976	0.09179	0.884021
3140	5.29576	0	5.29576	2.00213	6.62921e-05	0.069707	0.103782	0.246897	0.326307	0.253241	0.363316	0.030422	0.50591	0.100352	0.215283
3150	5.35323	0	5.35323	1.99639	6.36595e-05	0.167544	0.179748	0.0253449	0.370557	0.256742	0.300698	0.0225542	0.520936	0.155812	0.549447
3160	3.83349	0	3.83349	2.14836	7.31191e-05	0.321721	0.126799	0.0576303	0.113094	0.380684	0.348066	0.00142253	0.588952	0.0615596	0.640712
3170	9.80344	0	9.80344	1.55137	1.87506e-05	0.332496	0.0331547	0.0294546	0.461615	0.143261	0.538959	0.0142219	0.285393	0.161427	0.941558
3180	5.65855	0	5.65855	1.96585	0.0867409	0.285629	0.0286775	0.220411	0.029868	0.348673	0.380926	0.0576335	0.461796	0.0996448	0.546753
3190	2.76399	0	2.76399	2.25531	0.0445815	0.0395877	0.0925467	0.143635	0.421752	0.257897	0.22719	0.163559	0.574869	0.0343822	0.827232
3200	-0.0651794	0	-0.0651794	2.53823	0.116362	0.149434	0.0139875	0.186881	0.359863	0.173473	0.203295	0.0786461	0.617477	0.100582	0.315309
3210	6.25892	0	6.25892	1.90582	0.0359269	0.461225	0.040969	0.240156	0.209344	0.0123785	0.313498	0.182829	0.446587	0.057086	0.554566
3220	1.10832	0	1.10832	2.42088	0.0132767	0.194059	0.0655085	0.109883	0.420919	0.196353	0.383441	0.116919	0.293646	0.205994	0.392454
3230	-1.70637	0	-1.70637	2.70235	0.132135	0.295615	0.00462612	0.123851	0.0483424	0.395431	0.301585	0.112189	0.226194	0.360032	0.255982
3240	-5.00016	0	-5.00016	3.03173	0.406539	0.294908	0.000307365	0.127056	0.0705032	0.100686	0.151576	0.343981	0.275324	0.229119	0.437931
3250	-3.0612	0	-3.0612	2.83783	0.222621	0.296474	8.3627e-05	0.392971	0.04015	0.0476997	0.232216	0.27429	0.400183	0.0933109	0.897516
3260	-8.91256	0	-8.91256	3.42297	0.361808	0.265284	0.15057	0.0580232	0.142852	0.021463	0.298535	0.358781	0.248662	0.0940224	0.751276
3270	-3.56306	0	-3.56306	2.88802	0.0953295	0.175516	0.201302	0.029793	0.452051	0.0460085	0.248996	0.2832	0.283541	0.184263	0.765344
3280	5.37475	0	5.37475	1.99423	0.25508	0.13584	0.00319236	0.0197687	0.497528	0.088591	0.0571387	0.104154	0.611205	0.227502	0.639917
3290	5.27346	0	5.27346	2.00436	0.545583	0.174481	0.027484	0.168393	0.0206063	0.063453	0.0926649	0.181482	0.497034	0.22882	0.542371
3300	-3.289	0	-3.289	2.86061	0.147651	0.101142	0.402855	0.0805227	0.0704158	0.197414	0.199332	0.215534	0.316013	0.269121	0.473213
3310	2.83114	0	2.83114	2.2486	0.349771	0.284433	0.0489682	0.0667787	0.196788	0.0532613	0.0822029	0.408416	0.187248	0.322133	0.985679
3320	1.50435	0	1.50435	2.38127	0.491763	0.309135	0.00469631	0.134818	0.0228831	0.0367048	0.081675	0.397814	0.179116	0.341395	0.589547
3330	2.46774	0	2.46774	2.28494	0.152506	0.00732279	0.000167782	0.052091	0.274884	0.513028	0.176381	0.483327	0.120058	0.220234	0.370448
3340	-1.62667	0	-1.62667	2.69438	0.041301	0.0905646	0.00768449	0.232008	0.511161	0.117281	0.106557	0.34275	0.179247	0.371445	0.925761
3350	2.71402	0	2.71402	2.26031	0.1441	0.117825	0.000861356	0.457738	0.0380931	0.241383	0.0914905	0.393457	0.16641	0.348643	0.433213
3360	9.15909	0	9.15909	1.6158	0.013481	0.444299	0.0018359	0.180695	0.183654	0.176036	0.553076	0.141716	0.00370301	0.301506	0.825971
3370	3.64739	0	3.64739	2.16697	0.321835	0.127526	0.0459127	0.131768	0.0343902	0.338569	0.423388	0.196428	0.00191273	0.378271	0.6094
3380	-3.78681	0	-3.78681	2.91039	0.40552	0.132335	0.0170084	0.360243	0.0485455	0.0363483	0.283049	0.319555	0.00910536	0.388291	0.364108
3390	6.73865	0	6.73865	1.85784	0.00430728	0.233922	0.375257	0.327997	0.0130789	0.0454383	0.196187	0.265046	0.0981914	0.440575	0.316763
3400	-0.320055	0	-0.320055	2.56372	0.00191038	0.343905	0.440289	0.134371	0.0058008	0.0737246	0.273598	0.382901	0.21782	0.125681	0.775938
3410	0.614436	0	0.614436	2.47027	0.00479848	0.213876	0.115752	0.0229506	0.0773716	0.565252	0.353679	0.285981	0.217471	0.142869	0.741397
3420	3.80737	0	3.80737	2.15097	0.00946277	0.49033	0.0212145	0.0246475	0.089891	0.364454	0.28975	0.216787	0.167895	0.325568	0.584831
3430	2.50434	0	2.50434	2.28128	0.335387	0.297003	0.00778468	0.0182096	0.153493	0.188122	0.161728	0.517563	0.24175	0.0789595	0.353219
3440	-2.23627	0	-2.23627	2.75534	0.0249454	0.220895	0.00415419	0.246532	0.377694	0.125779	0.0835906	0.61033	0.185127	0.120952	0.330531
3450	7.00286	0	7.00286	1.83142	0.183187	0.449809	0.0464529	0.250583	0.0318225	0.0381465	0.096825	0.33385	0.352982	0.216343	0.87567
3460	0.740309	0	0.740309	2.45768	0.341532	0.0172188	0.240212	0.286298	0.00347366	0.111265	0.070332	0.231185	0.558522	0.139962	0.0280742
3470	7.7412	0	7.7412	1.75759	0.165893	0.00406369	0.0990527	0.0988825	0.000651806	0.631456	0.206958	0.221788	0.288934	0.28232	0.91681
3480	-2.41072	0	-2.41072	2.77278	0.00321471	0.0540903	0.339464	0.31325	0.172688	0.117294	0.257187	0.0870436	0.538807	0.116962	0.910749
3490	0.114285	0	0.114285	2.52028	0.101938	0.223801	0.126009	0.213915	0.0883878	0.245948	0.355415	0.0238029	0.394647	0.226135	0.304533
3500	9.37762	0	9.37762	1.59395	0.262721	0.0851617	0.0517035	0.028361	0.544009	0.0280434	0.251215	0.0195917	0.512162	0.217032	0.339467
3510	6.77359	0	6.77359	1.85435	0.118796	0.0961279	0.318499	0.40128	0.00973477	0.0555618	0.558964	0.114767	0.267301	0.0589674	0.507601
3520	6.43291	0	6.43291	1.88842	0.0941008	0.251639	0.111066	0.116423	0.384984	0.041788	0.410112	0.106797	0.38185	0.101241	0.0143629
3530	-5.52227	0	-5.52227	3.08394	0.223708	0.171012	0.301032	0.0135418	0.211535	0.0791704	0.354373	0.0579236	0.462526	0.125177	0.808576
