Iteration	Posterior	Likelihood	Prior	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar
1700	-5103.29	-5127.18	23.8915	0.142561	0.143313	0.222127	0.0205116	0.213446	0.27291	0.127692	0.319926	0.204041	0.186672	0.289361	0.00277341
1710	-5089.64	-5113.51	23.8771	0.144002	0.166426	0.234489	0.0206626	0.157674	0.312316	0.108432	0.308811	0.204173	0.201713	0.285304	0.00197209
1720	-5097.61	-5121.38	23.7786	0.153846	0.146623	0.228694	0.0185651	0.195491	0.24889	0.161738	0.310039	0.199929	0.190202	0.29983	0.00142279
1730	-5105.59	-5129.3	23.7131	0.160396	0.138009	0.284003	0.0171429	0.192554	0.190281	0.178011	0.307008	0.193045	0.197723	0.302223	0.021177
1740	-5096.23	-5120.09	23.8597	0.145737	0.191036	0.239098	0.013572	0.138665	0.276744	0.140885	0.29585	0.205704	0.208874	0.289572	0.0270787
1750	-5099.95	-5123.67	23.7206	0.159648	0.184121	0.223318	0.0288466	0.128871	0.270126	0.164717	0.305645	0.209762	0.193585	0.291009	0.00285552
1760	-5099.12	-5122.94	23.8269	0.14902	0.174904	0.181762	0.0284042	0.202713	0.299467	0.112749	0.294713	0.207073	0.20849	0.289723	0.000699745
1770	-5095.8	-5119.63	23.8301	0.148697	0.151078	0.212197	0.0219524	0.173924	0.296643	0.144205	0.320165	0.208289	0.193467	0.278079	0.00307333
1780	-5099.13	-5122.84	23.7096	0.160749	0.152158	0.24173	0.0127039	0.191729	0.298764	0.102915	0.307652	0.210106	0.203204	0.279038	0.00745586
1790	-5103.98	-5127.56	23.5772	0.173985	0.12072	0.267189	0.0256468	0.14693	0.293519	0.145996	0.303081	0.206962	0.20505	0.284907	0.00904455
1800	-5096.04	-5119.88	23.8398	0.147732	0.175154	0.208267	0.0226769	0.196823	0.262017	0.135062	0.327253	0.193654	0.212194	0.266899	0.00647144
1810	-5101.33	-5125.19	23.8638	0.145332	0.176491	0.209856	0.0212272	0.198325	0.241532	0.152569	0.32452	0.200002	0.200051	0.275426	0.000510965
1820	-5094.2	-5117.91	23.7117	0.160539	0.171343	0.215216	0.0187287	0.130832	0.309801	0.154079	0.315824	0.198215	0.190823	0.295137	0.0159409
1830	-5099.63	-5123.35	23.7203	0.15968	0.176155	0.202355	0.03298	0.139008	0.305721	0.143781	0.29609	0.202882	0.199307	0.30172	0.0113928
1840	-5098.45	-5122.14	23.6925	0.162462	0.190766	0.222573	0.0198477	0.189031	0.25128	0.126502	0.3176	0.198738	0.200776	0.282886	0.00280491
1850	-5102.51	-5126.12	23.6141	0.170298	0.136415	0.209281	0.0186623	0.156342	0.329105	0.150194	0.311902	0.209924	0.193992	0.284181	0.0160391
1860	-5101.82	-5125.69	23.8651	0.145204	0.153281	0.212307	0.0261368	0.129557	0.339796	0.138923	0.306001	0.207746	0.18587	0.300384	0.0160391
1870	-5101.83	-5125.73	23.8981	0.1419	0.128546	0.22169	0.0155899	0.233373	0.240244	0.160558	0.29926	0.214715	0.180686	0.305339	0.00547187
1880	-5097.32	-5121.13	23.8038	0.151326	0.166372	0.242518	0.0159216	0.22288	0.227642	0.124666	0.30128	0.222825	0.190118	0.285776	0.00420558
1890	-5112.43	-5136.26	23.8335	0.148362	0.194763	0.225508	0.0181852	0.218875	0.226814	0.115855	0.317259	0.189448	0.199207	0.294086	0.000430174
1900	-5093.74	-5117.47	23.7312	0.158585	0.143448	0.214078	0.0206892	0.214666	0.269407	0.137713	0.312228	0.20705	0.191433	0.289289	0.00200025
1910	-5099.3	-5123.23	23.9253	0.139179	0.139921	0.254989	0.0340547	0.166567	0.299331	0.105138	0.307282	0.210784	0.195858	0.286076	0.00283298
1920	-5092.81	-5116.69	23.8774	0.143968	0.125641	0.239782	0.0294626	0.192965	0.260901	0.151248	0.312378	0.197538	0.201156	0.288927	0.000442361
1930	-5100.1	-5123.81	23.7103	0.160681	0.179767	0.189108	0.0459954	0.161044	0.295667	0.128419	0.308391	0.190784	0.196161	0.304663	0.00054793
1940	-5093.87	-5117.73	23.8603	0.145676	0.162406	0.244873	0.028119	0.198051	0.250964	0.115587	0.304106	0.192596	0.20654	0.296757	0.00125562
1950	-5096.59	-5120.54	23.95	0.136712	0.158719	0.195697	0.0283622	0.185278	0.295737	0.136208	0.292111	0.205213	0.197947	0.304728	0.00715073
1960	-5098.51	-5122.35	23.8396	0.147748	0.174274	0.225005	0.0228407	0.166	0.269052	0.142828	0.304342	0.213806	0.201192	0.28066	0.00926122
1970	-5097.23	-5121.08	23.8547	0.146239	0.168019	0.218758	0.0222065	0.161391	0.252551	0.177075	0.305598	0.197676	0.191978	0.304748	0.00322143
1980	-5095.68	-5119.28	23.6001	0.171697	0.180981	0.202348	0.0285983	0.172538	0.277108	0.138426	0.291927	0.209221	0.196833	0.302019	0.0110599
1990	-5091.39	-5115.23	23.8462	0.14709	0.158263	0.212214	0.0250085	0.206656	0.296568	0.101291	0.308858	0.203501	0.20197	0.285671	0.00570566
2000	-5099.9	-5123.63	23.7266	0.159046	0.188839	0.215235	0.0256659	0.15765	0.271178	0.141433	0.304259	0.194553	0.210016	0.291172	0.0127062
2010	-5092.76	-5116.61	23.8511	0.146602	0.185264	0.21392	0.0240903	0.178707	0.265267	0.132751	0.30742	0.202274	0.211063	0.279243	0.00595001
2020	-5095.79	-5119.75	23.9572	0.135985	0.153873	0.223579	0.0329115	0.160551	0.317792	0.111293	0.310289	0.189609	0.206716	0.293386	0.00180489
2030	-5093.12	-5116.92	23.7984	0.151867	0.205569	0.184146	0.0271069	0.173237	0.275346	0.134595	0.304817	0.209824	0.193645	0.291714	0.00344764
2040	-5099.45	-5123.39	23.9482	0.136889	0.189582	0.215471	0.0274072	0.162866	0.278306	0.126369	0.307093	0.195108	0.209116	0.288684	0.0067463
2050	-5091.2	-5114.96	23.7589	0.155818	0.173624	0.229655	0.0368285	0.177933	0.258853	0.123107	0.309157	0.195419	0.205388	0.290036	0.00337684
2060	-5093.1	-5116.92	23.8256	0.149152	0.151823	0.201154	0.0200737	0.214093	0.260856	0.152	0.317146	0.190207	0.201445	0.291202	0.0322139
2070	-5095.71	-5119.44	23.7267	0.159044	0.178591	0.188167	0.019486	0.19512	0.268067	0.150569	0.320363	0.195934	0.203647	0.280056	0.00236462
2080	-5100.37	-5124.08	23.7078	0.160932	0.132672	0.254709	0.0264053	0.190922	0.238665	0.156627	0.309406	0.197426	0.190044	0.303125	0.018577
2090	-5094.06	-5117.95	23.8919	0.142521	0.160495	0.253982	0.0219173	0.150326	0.288716	0.124564	0.311339	0.202603	0.198613	0.287446	0.0135758
2100	-5095.02	-5118.86	23.8375	0.147959	0.179169	0.204282	0.0173717	0.188097	0.285241	0.125839	0.289273	0.211685	0.202302	0.29674	0.0101985
2110	-5091.28	-5115.12	23.8367	0.148038	0.138835	0.192935	0.0269375	0.193304	0.333009	0.11498	0.310318	0.196064	0.199746	0.293873	0.00269071
2120	-5094.06	-5117.91	23.8463	0.147082	0.165114	0.266266	0.023513	0.15407	0.290674	0.100362	0.312843	0.197659	0.201371	0.288127	0.0027742
2130	-5093.74	-5117.66	23.9125	0.14046	0.14773	0.23245	0.0296788	0.213141	0.24911	0.127891	0.304041	0.198094	0.210466	0.287399	0.0126704
2140	-5096.71	-5120.63	23.9143	0.140276	0.14403	0.204324	0.0182126	0.207803	0.303384	0.122247	0.310959	0.190949	0.212707	0.285386	0.0186614
2150	-5092.9	-5116.7	23.8051	0.151202	0.160837	0.212267	0.0214846	0.20349	0.253168	0.148754	0.286066	0.212687	0.205525	0.295722	0.00749264
2160	-5090.14	-5113.93	23.792	0.152514	0.171473	0.222014	0.0317587	0.169712	0.27138	0.133662	0.314534	0.191703	0.208884	0.28488	0.00749264
2170	-5095.15	-5119.02	23.8776	0.143951	0.160219	0.247985	0.026192	0.163911	0.275589	0.126104	0.313378	0.193376	0.192875	0.300371	0.000942228
2180	-5094.14	-5118.02	23.8778	0.143934	0.164729	0.23124	0.0247052	0.134546	0.315616	0.129164	0.32476	0.189023	0.197835	0.288382	0.00261971
2190	-5102.37	-5126.21	23.831	0.148611	0.180075	0.222746	0.0195562	0.18311	0.242986	0.151528	0.30772	0.21417	0.190287	0.287823	0.00643219
2200	-5093.04	-5116.82	23.7845	0.153264	0.152743	0.207493	0.0341299	0.193283	0.253297	0.159054	0.315396	0.197291	0.199994	0.287318	0.0141962
2210	-5091.98	-5115.85	23.877	0.144007	0.195239	0.202865	0.0223982	0.220778	0.219141	0.13958	0.308437	0.201969	0.208594	0.281	0.00197201
2220	-5095.26	-5119.1	23.8379	0.147919	0.151931	0.195098	0.0278823	0.192711	0.298449	0.133929	0.326056	0.190998	0.197879	0.285066	0.036369
2230	-5089.71	-5113.62	23.9039	0.141323	0.134881	0.222082	0.0247532	0.171083	0.282647	0.164553	0.312671	0.202579	0.200388	0.284361	0.00115927
2240	-5099.01	-5122.78	23.7745	0.154262	0.148872	0.245119	0.0273209	0.165558	0.29328	0.11985	0.306867	0.212767	0.191297	0.289068	0.0114065
2250	-5095.01	-5118.69	23.6773	0.163981	0.135808	0.223609	0.0270069	0.151029	0.297027	0.165521	0.315652	0.210303	0.193626	0.280419	0.0168525
2260	-5099.02	-5122.74	23.7153	0.160183	0.152102	0.244365	0.0384193	0.16915	0.284897	0.111067	0.314062	0.20445	0.203296	0.278192	0.0221426
2270	-5094.07	-5117.79	23.7193	0.159776	0.165529	0.199883	0.0418108	0.167444	0.306456	0.118877	0.308256	0.202767	0.201508	0.287469	0.00939743
2280	-5097.36	-5121.15	23.7878	0.152926	0.171361	0.200639	0.0384769	0.198105	0.28202	0.109398	0.297863	0.198127	0.210115	0.293896	0.00185825
2290	-5104.37	-5127.98	23.6177	0.169944	0.167236	0.251191	0.0254895	0.208052	0.242915	0.105117	0.307401	0.197792	0.201541	0.293266	0.00255418
2300	-5098.78	-5122.62	23.8397	0.14774	0.158484	0.195994	0.0217423	0.199959	0.284082	0.139738	0.299892	0.208614	0.203212	0.288282	0.00205336
2310	-5099.18	-5123.08	23.8999	0.141717	0.1604	0.238838	0.0391755	0.125061	0.307988	0.128538	0.295984	0.198015	0.200817	0.305185	0.000911115
2320	-5092.53	-5116.3	23.7724	0.154472	0.152755	0.22014	0.0361086	0.156969	0.309526	0.124501	0.302462	0.209049	0.197322	0.291167	0.00231811
2330	-5092.67	-5116.73	24.0641	0.125303	0.169162	0.200842	0.0203629	0.217387	0.248261	0.143984	0.325748	0.196461	0.199809	0.277982	0.00659703
2340	-5101.6	-5125.4	23.8042	0.151289	0.14338	0.210815	0.0324154	0.175761	0.265426	0.172202	0.323933	0.204324	0.188913	0.282831	0.000535625
2350	-5098.57	-5122.43	23.8617	0.145538	0.176627	0.223249	0.0231126	0.202476	0.28108	0.0934545	0.293602	0.20052	0.213054	0.292823	0.0173784
2360	-5098.83	-5122.57	23.7406	0.157648	0.162994	0.233512	0.0213286	0.192016	0.259384	0.130766	0.313372	0.205888	0.196559	0.284181	0.000316908
2370	-5106.95	-5130.53	23.5832	0.173391	0.142132	0.201459	0.0328142	0.220016	0.290762	0.112816	0.290947	0.223453	0.200249	0.285351	0.0117062
2380	-5094.55	-5118.23	23.6825	0.163464	0.161204	0.199923	0.0245381	0.168227	0.293596	0.152513	0.322437	0.191322	0.20004	0.286202	0.000884248
2390	-5092.35	-5116.1	23.7502	0.15669	0.174949	0.226417	0.0273032	0.200606	0.249486	0.121239	0.299981	0.202703	0.200951	0.296365	0.015553
2400	-5089.95	-5113.79	23.841	0.147614	0.145865	0.188777	0.0266072	0.157077	0.325765	0.155908	0.31469	0.208528	0.194899	0.281883	0.00836573
2410	-5100.05	-5123.85	23.797	0.15201	0.124575	0.225693	0.0368082	0.182251	0.291091	0.139582	0.302308	0.2129	0.197282	0.28751	0.020762
2420	-5097.97	-5121.69	23.7133	0.160383	0.180678	0.194316	0.0302348	0.168937	0.284568	0.141267	0.301376	0.214157	0.198447	0.28602	0.00248104
2430	-5093.79	-5117.6	23.8112	0.15059	0.175291	0.240217	0.0293334	0.206402	0.211701	0.137055	0.29948	0.190629	0.210604	0.299286	0.011812
2440	-5106.39	-5130.16	23.7699	0.154719	0.190905	0.261959	0.0326329	0.14667	0.222437	0.145396	0.292692	0.213917	0.204053	0.289338	0.0275212
2450	-5101.69	-5125.57	23.8784	0.143867	0.143095	0.243566	0.0303417	0.227461	0.20682	0.148717	0.308536	0.20418	0.173601	0.313683	0.016684
2460	-5094.28	-5118.24	23.9597	0.13574	0.177443	0.204719	0.038396	0.191182	0.268104	0.120156	0.312182	0.197903	0.199983	0.289931	0.007945
2470	-5099.39	-5123.23	23.8352	0.148189	0.187802	0.215082	0.0156673	0.158476	0.281377	0.141596	0.31694	0.195682	0.21394	0.273438	0.00768385
2480	-5102.84	-5126.65	23.8114	0.150572	0.187348	0.181601	0.0148419	0.150127	0.28188	0.184203	0.318938	0.201962	0.202613	0.276487	0.0103527
2490	-5100.23	-5124.01	23.7883	0.152881	0.187179	0.163082	0.0148285	0.188502	0.281625	0.164783	0.315869	0.205679	0.194498	0.283953	0.00115697
2500	-5098.05	-5121.92	23.8633	0.145375	0.149434	0.225482	0.0329281	0.227343	0.259598	0.105215	0.319077	0.202027	0.183192	0.295705	0.0032362
2510	-5090.87	-5114.57	23.6917	0.162542	0.15626	0.239716	0.0367195	0.20211	0.246131	0.119063	0.308669	0.202428	0.202844	0.286059	0.00818261
2520	-5099.89	-5123.73	23.8464	0.147067	0.16984	0.213525	0.0177003	0.23751	0.269559	0.0918645	0.305717	0.201998	0.197621	0.294664	0.00796639
2530	-5108.52	-5132.09	23.5722	0.174494	0.123477	0.255412	0.0297034	0.211625	0.269232	0.110551	0.315027	0.210329	0.18129	0.293354	0.023233
2540	-5100.99	-5124.87	23.8807	0.143641	0.126778	0.27259	0.0258463	0.164538	0.257127	0.15312	0.303488	0.223539	0.192858	0.280115	0.00581999
2550	-5105.45	-5129.23	23.7895	0.152757	0.190156	0.178464	0.0346168	0.196672	0.254055	0.146036	0.299997	0.20287	0.19675	0.300383	0.00505968
2560	-5102.46	-5126.24	23.7735	0.154358	0.139957	0.211637	0.0310369	0.176333	0.324873	0.116163	0.318374	0.20788	0.191383	0.282364	0.0128825
2570	-5103.12	-5127.09	23.9673	0.134979	0.184568	0.222802	0.0256529	0.128298	0.254209	0.18447	0.29942	0.206444	0.191399	0.302737	0.00952752
2580	-5102.59	-5126.3	23.7101	0.160704	0.181298	0.224277	0.0186036	0.155667	0.301052	0.119102	0.30429	0.202027	0.197422	0.296261	0.0152949
2590	-5102.21	-5125.85	23.6349	0.168222	0.152114	0.252989	0.0114807	0.184128	0.265701	0.133587	0.310908	0.207607	0.196938	0.284547	4.7141e-05
2600	-5095.61	-5119.48	23.8736	0.14435	0.140975	0.226842	0.0261979	0.184088	0.246245	0.175653	0.303886	0.212478	0.193285	0.290351	0.00252386
2610	-5092.18	-5115.99	23.8157	0.150139	0.158287	0.2204	0.0350154	0.17886	0.253159	0.154278	0.307579	0.216606	0.198809	0.277005	0.000101
2620	-5103.13	-5126.97	23.8392	0.147792	0.163391	0.211244	0.0347707	0.184628	0.261322	0.144645	0.315443	0.212124	0.196932	0.275501	0.0054786
2630	-5090.59	-5114.36	23.775	0.154212	0.153101	0.227838	0.0306008	0.20968	0.251482	0.127299	0.302558	0.207174	0.198233	0.292035	0.0201517
2640	-5105.1	-5128.82	23.7151	0.160195	0.147744	0.190221	0.0416801	0.198838	0.279856	0.141662	0.308631	0.211759	0.195999	0.283611	0.0409064
2650	-5093.84	-5117.56	23.7261	0.159103	0.153323	0.228669	0.0266671	0.213208	0.228822	0.14931	0.302644	0.213073	0.199374	0.284908	0.00408867
2660	-5101.02	-5124.84	23.8281	0.148901	0.156185	0.204733	0.0185138	0.190101	0.268726	0.161741	0.319289	0.19205	0.192862	0.295799	0.00596791
2670	-5091.39	-5115.09	23.6989	0.161819	0.169083	0.239629	0.0261099	0.177272	0.250591	0.137316	0.311267	0.198263	0.209016	0.281454	0.00925076
2680	-5101.54	-5125.13	23.5962	0.172091	0.14443	0.208745	0.0227448	0.177837	0.271214	0.175029	0.29342	0.207394	0.194667	0.304519	0.00957585
2690	-5094.08	-5117.83	23.7507	0.156639	0.138993	0.229295	0.0240854	0.244917	0.261005	0.101704	0.316813	0.204849	0.189142	0.289196	0.00977165
2700	-5098.88	-5122.56	23.6789	0.163817	0.152969	0.187205	0.0265071	0.257723	0.263666	0.11193	0.311885	0.201664	0.201753	0.284698	0.0127829
2710	-5105.04	-5128.85	23.8126	0.150453	0.166739	0.224589	0.01423	0.182414	0.271794	0.140235	0.313766	0.196622	0.217595	0.272018	0.0127829
2720	-5095.83	-5119.59	23.7532	0.156391	0.157051	0.225846	0.0167316	0.183436	0.273315	0.143621	0.316888	0.206319	0.187328	0.289465	0.0228935
2730	-5099.1	-5122.83	23.7359	0.158122	0.157007	0.212047	0.0381653	0.172228	0.285707	0.134846	0.30724	0.210637	0.191213	0.29091	0.0210257
2740	-5107.9	-5131.78	23.8785	0.143861	0.149727	0.225393	0.0405675	0.122543	0.293512	0.168257	0.321169	0.178285	0.202931	0.297615	0.000149135
2750	-5096.65	-5120.5	23.847	0.147008	0.165617	0.249313	0.0212845	0.153726	0.303331	0.106729	0.317293	0.193157	0.203101	0.28645	0.0229095
2760	-5095.36	-5119.19	23.8253	0.149182	0.207684	0.212554	0.0334454	0.151687	0.249917	0.144714	0.307004	0.201558	0.201848	0.28959	0.0144951
2770	-5095.39	-5119.25	23.8607	0.145639	0.179718	0.195719	0.0176825	0.186988	0.273026	0.146865	0.315845	0.194997	0.207559	0.281599	0.00272028
2780	-5097.72	-5121.46	23.7389	0.157819	0.144379	0.21715	0.0201337	0.191554	0.293763	0.133021	0.319305	0.190979	0.198015	0.291701	0.00336473
2790	-5097.61	-5121.38	23.7701	0.154697	0.176264	0.185421	0.0187835	0.178708	0.316722	0.1241	0.32258	0.190897	0.197872	0.288651	0.00943061
2800	-5094.4	-5118.28	23.881	0.143607	0.170058	0.208334	0.0211046	0.186845	0.287971	0.125688	0.310358	0.20019	0.200446	0.289006	0.0171003
2810	-5100.43	-5124.26	23.8239	0.149323	0.180852	0.218804	0.0325129	0.198705	0.252899	0.116227	0.301112	0.203608	0.19897	0.296311	0.0171003
2820	-5100.65	-5124.61	23.965	0.135209	0.165718	0.181948	0.0284103	0.200038	0.281562	0.142324	0.307393	0.200554	0.195075	0.296978	0.00747381
2830	-5092.12	-5116.04	23.9119	0.140524	0.15217	0.188651	0.0198865	0.167468	0.352024	0.1198	0.321211	0.201488	0.194409	0.282892	0.00503148
2840	-5096.01	-5119.67	23.658	0.165912	0.131553	0.202861	0.0211229	0.233997	0.286399	0.124067	0.309474	0.204491	0.204357	0.281677	0.0060195
2850	-5097.36	-5121.03	23.677	0.164011	0.180834	0.19991	0.0253823	0.1865	0.271457	0.135917	0.317758	0.204693	0.207143	0.270405	0.00682812
2860	-5092.58	-5116.44	23.8556	0.146146	0.161795	0.219763	0.027903	0.134226	0.298416	0.157897	0.309093	0.210984	0.200919	0.279004	0.00106057
2870	-5098.27	-5122.01	23.7437	0.157339	0.186109	0.231377	0.0278825	0.125676	0.2653	0.163655	0.329214	0.198874	0.194675	0.277237	0.000366647
2880	-5112.79	-5136.4	23.6073	0.170984	0.17526	0.217701	0.0399211	0.15188	0.271654	0.143583	0.297815	0.203699	0.213118	0.285369	0.023784
2890	-5100.88	-5124.63	23.7539	0.156321	0.149816	0.205337	0.0341254	0.169687	0.292727	0.148307	0.289896	0.225688	0.197084	0.287332	0.016248
2900	-5095.46	-5119.33	23.8621	0.145502	0.175199	0.231926	0.0189745	0.184839	0.219189	0.169873	0.304933	0.200211	0.197343	0.297513	0.00763327
2910	-5097.19	-5120.97	23.7786	0.153853	0.168035	0.190043	0.0137356	0.217892	0.286975	0.123319	0.315788	0.203975	0.195795	0.284443	0.004051
2920	-5093.7	-5117.44	23.7464	0.157073	0.148901	0.215022	0.0153788	0.210845	0.280897	0.128956	0.312113	0.201303	0.194844	0.29174	0.0176446
2930	-5096.18	-5119.88	23.7032	0.161389	0.139447	0.20049	0.0339618	0.20347	0.271071	0.15156	0.309	0.195696	0.206849	0.288455	0.00441294
2940	-5107.89	-5131.61	23.7168	0.16003	0.252186	0.169581	0.0323124	0.148244	0.265986	0.13169	0.305739	0.199064	0.205879	0.289319	0.00441294
2950	-5096.02	-5119.91	23.8898	0.142728	0.165917	0.209683	0.0403699	0.140545	0.315459	0.128027	0.315053	0.208655	0.201005	0.275287	0.00160349
2960	-5102.49	-5126.37	23.8862	0.143087	0.162134	0.217746	0.0295385	0.19697	0.284039	0.109573	0.31834	0.194563	0.186876	0.300222	0.0174438
2970	-5092.31	-5116.16	23.8458	0.14713	0.159294	0.231135	0.0267939	0.182748	0.279089	0.120939	0.315626	0.19688	0.203707	0.283787	0.00417628
2980	-5094.3	-5118.15	23.8531	0.146403	0.120141	0.237989	0.029143	0.176997	0.306958	0.128772	0.303786	0.205217	0.214489	0.276509	0.00150555
2990	-5093.32	-5117.2	23.8787	0.143843	0.207581	0.205811	0.0213981	0.176813	0.265454	0.122943	0.307501	0.200424	0.201925	0.290151	0.00025305
3000	-5094.72	-5118.54	23.8186	0.149853	0.217136	0.178173	0.0271609	0.173279	0.282341	0.121909	0.304947	0.202132	0.198147	0.294774	0.00402591
3010	-5106.78	-5130.71	23.9315	0.138563	0.13081	0.189977	0.0248854	0.20587	0.314553	0.133904	0.310297	0.200988	0.193615	0.295099	0.0233872
3020	-5106.32	-5129.91	23.5901	0.172696	0.138678	0.218559	0.0309287	0.181723	0.311171	0.11894	0.314526	0.203988	0.206593	0.274893	0.00453843
3030	-5094.3	-5118.08	23.7819	0.153522	0.167284	0.199971	0.0150089	0.191622	0.276483	0.14963	0.310657	0.205685	0.207184	0.276474	0.00928506
3040	-5097.85	-5121.71	23.8525	0.146459	0.1617	0.253571	0.017208	0.15563	0.267255	0.144636	0.324177	0.197331	0.199248	0.279244	0.00761814
3050	-5097.8	-5121.56	23.7606	0.155652	0.188701	0.215526	0.0167933	0.170211	0.255075	0.153693	0.314157	0.203264	0.198334	0.284244	0.00331273
3060	-5102.84	-5126.6	23.7578	0.155933	0.153621	0.181461	0.0250162	0.185626	0.324661	0.129615	0.297371	0.213007	0.208002	0.28162	0.00383593
3070	-5099.17	-5122.99	23.82	0.149708	0.153455	0.187726	0.0258799	0.192035	0.301713	0.139191	0.309544	0.202459	0.19448	0.293516	0.0121294
3080	-5092.21	-5115.9	23.6941	0.162304	0.173642	0.232909	0.0253748	0.173765	0.251425	0.142884	0.301012	0.211012	0.214795	0.27318	0.00582816
3090	-5101.94	-5125.59	23.6519	0.166516	0.167099	0.200635	0.0244187	0.164697	0.307276	0.135874	0.3175	0.194438	0.191283	0.296778	0.0165242
3100	-5094.72	-5118.58	23.8575	0.14596	0.192252	0.230836	0.0311672	0.175557	0.231156	0.139032	0.299149	0.200295	0.197045	0.303512	0.00577244
3110	-5102.54	-5126.35	23.8135	0.150361	0.156057	0.235237	0.0317614	0.153795	0.290295	0.132855	0.301962	0.202875	0.194489	0.300674	0.0211459
3120	-5094.66	-5118.5	23.8442	0.147294	0.16233	0.244693	0.0330382	0.159978	0.289905	0.110056	0.293481	0.214409	0.197138	0.294972	0.000532672
3130	-5110.61	-5134.53	23.9165	0.14006	0.149406	0.265628	0.0357342	0.1981	0.209464	0.141668	0.297176	0.22619	0.175555	0.301079	0.0127137
3140	-5097.31	-5121.21	23.9046	0.14125	0.153027	0.272064	0.0275096	0.174737	0.227562	0.145101	0.291279	0.208104	0.212174	0.288443	0.0106935
3150	-5103.15	-5126.98	23.8256	0.149147	0.227889	0.25009	0.0434221	0.153548	0.208909	0.116142	0.293831	0.211515	0.192779	0.301875	0.00105451
3160	-5098.09	-5121.91	23.8205	0.149661	0.187269	0.184191	0.0319804	0.217307	0.254449	0.124804	0.307162	0.200539	0.18814	0.304159	0.00456531
3170	-5092.6	-5116.5	23.904	0.14131	0.158872	0.189126	0.0333382	0.220373	0.268187	0.130103	0.302188	0.202564	0.204194	0.291053	0.00180174
3180	-5093.57	-5117.51	23.9362	0.138089	0.169724	0.197634	0.0300406	0.187599	0.297768	0.117234	0.299045	0.212611	0.201445	0.286899	0.0152728
3190	-5095.07	-5118.87	23.7957	0.152144	0.173932	0.203108	0.0309567	0.192202	0.279321	0.120481	0.311373	0.198333	0.191735	0.298558	0.0144298
3200	-5099.66	-5123.41	23.747	0.157005	0.173423	0.219767	0.0334959	0.131037	0.252601	0.189676	0.319077	0.200596	0.19406	0.286267	0.00719702
3210	-5092.12	-5116.03	23.9081	0.140904	0.202291	0.221892	0.0322286	0.1574	0.243044	0.143146	0.30418	0.20054	0.210881	0.284399	0.00324734
3220	-5095.18	-5118.92	23.7374	0.157967	0.169682	0.193366	0.0325216	0.1474	0.299708	0.157322	0.305415	0.198994	0.215681	0.279911	0.000532851
3230	-5093.26	-5117.15	23.885	0.143208	0.154223	0.212601	0.0295586	0.17753	0.289915	0.136172	0.293401	0.196706	0.205708	0.304184	0.00444192
3240	-5099.48	-5123.21	23.7347	0.158242	0.158523	0.276851	0.0237506	0.130653	0.275636	0.134588	0.309003	0.209734	0.190651	0.290612	0.00677156
3250	-5094.52	-5118.2	23.6761	0.164098	0.157476	0.206169	0.0419941	0.160209	0.297082	0.137069	0.300191	0.208864	0.199289	0.291657	0.0161314
3260	-5094.47	-5118.38	23.9084	0.140873	0.149086	0.184301	0.0375398	0.178206	0.321579	0.129288	0.295355	0.20617	0.206972	0.291503	0.000188711
3270	-5112.79	-5136.4	23.6048	0.171231	0.160762	0.255518	0.0269707	0.163413	0.286638	0.106698	0.332122	0.195136	0.18946	0.283283	0.0338375
3280	-5098.28	-5122.07	23.7858	0.153129	0.158929	0.200807	0.0391894	0.203017	0.230138	0.16792	0.32673	0.203151	0.186664	0.283455	0.00935623
3290	-5099.77	-5123.52	23.75	0.156715	0.132825	0.238465	0.025032	0.19223	0.273837	0.13761	0.304674	0.209278	0.198318	0.28773	0.0221026
3300	-5092.41	-5116.25	23.8427	0.147435	0.163987	0.205068	0.0243535	0.178436	0.266414	0.161741	0.314239	0.189086	0.20031	0.296365	0.0139302
3310	-5093.21	-5117.01	23.8034	0.151372	0.152291	0.198301	0.0227888	0.213257	0.263155	0.150206	0.304355	0.193516	0.213454	0.288675	0.000110304
3320	-5097.69	-5121.52	23.8309	0.14862	0.14555	0.258737	0.0220638	0.223016	0.234295	0.116338	0.310976	0.183077	0.197204	0.308743	0.00504735
3330	-5103.54	-5127.36	23.8218	0.149535	0.180892	0.218281	0.0274212	0.133179	0.275139	0.165087	0.310759	0.205663	0.192849	0.290729	0.00104636
3340	-5101.01	-5124.85	23.8439	0.147317	0.14329	0.179526	0.0444029	0.152077	0.321229	0.159476	0.312716	0.184708	0.201313	0.301263	0.00273325
3350	-5095.75	-5119.51	23.7603	0.15568	0.146986	0.227705	0.0338128	0.188661	0.285826	0.117009	0.320919	0.19871	0.192942	0.287429	0.000130554
3360	-5093.87	-5117.71	23.8387	0.147843	0.190386	0.211674	0.0404665	0.153237	0.264202	0.140035	0.326865	0.193263	0.197183	0.282689	0.00715468
3370	-5098.04	-5121.82	23.7784	0.153871	0.178739	0.262645	0.0165072	0.16601	0.238425	0.137673	0.315079	0.198129	0.203482	0.28331	0.00119886
3380	-5091.38	-5115.13	23.7505	0.156658	0.149932	0.214089	0.0239785	0.180174	0.29251	0.139316	0.304411	0.200706	0.207679	0.287204	0.00140406
3390	-5101.07	-5124.82	23.7515	0.156563	0.15226	0.180177	0.0320481	0.170948	0.294106	0.170462	0.316641	0.200683	0.207655	0.275021	0.0210038
