Iteration	Posterior	Likelihood	Prior	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar
1760	4.38587	0	4.38587	2.09312	0.380824	0.293819	0.00856333	0.009524	0.273843	0.0334274	0.214329	0.301613	0.182762	0.301295	0.387678
1770	7.08632	0	7.08632	1.82308	0.212243	0.147955	0.00606822	0.480947	0.0936907	0.0590964	0.22965	0.315341	0.378823	0.076185	0.663591
1780	-13.2831	0	-13.2831	3.86002	0.029128	0.428811	0.000631798	0.243762	0.0337494	0.263918	0.075672	0.261346	0.487495	0.175487	0.819367
1790	-5.20574	0	-5.20574	3.05228	0.131632	0.170608	0.119523	0.424573	0.0121677	0.141496	0.081184	0.0665199	0.33068	0.521616	0.136094
1800	-2.02056	0	-2.02056	2.73377	0.329906	0.088247	0.107569	0.0175012	0.00266876	0.454108	0.221725	0.0289755	0.328244	0.421055	0.701807
1810	-3.02747	0	-3.02747	2.83446	0.275383	0.110718	0.131206	0.202346	0.103093	0.177253	0.269772	0.0174757	0.323568	0.389184	0.485123
1820	6.7095	0	6.7095	1.86076	0.0263012	0.292089	0.350389	0.220664	0.0600212	0.0505355	0.144978	0.00122234	0.505022	0.348777	0.925471
1830	0.223401	0	0.223401	2.50937	0.00601677	0.0467417	0.635744	0.0205466	0.209362	0.0815886	0.148606	0.275796	0.152309	0.423289	0.0691085
1840	-7.17507	0	-7.17507	3.24922	0.0483524	0.146761	0.116423	0.110048	0.337952	0.240463	0.310321	0.126811	0.30072	0.262148	0.719486
1850	3.01665	0	3.01665	2.23004	0.021837	0.352727	0.00158413	0.262351	0.153401	0.2081	0.323516	0.209352	0.407066	0.060067	0.00898496
1860	6.14704	0	6.14704	1.91701	0.0756463	0.36066	0.00130371	0.0474208	0.0126698	0.5023	0.234713	0.257121	0.490645	0.0175209	0.257691
1870	4.90376	0	4.90376	2.04133	0.295286	0.0500869	0.129767	0.00833423	0.0179669	0.498559	0.324586	0.172338	0.493952	0.00912341	0.841174
1880	6.10705	0	6.10705	1.921	0.165178	0.0543993	0.293087	0.000961447	0.371085	0.115289	0.275726	0.203501	0.495825	0.024948	0.0409091
1890	1.68692	0	1.68692	2.36302	0.143788	0.0833125	0.489708	0.108606	0.116039	0.0585471	0.28264	0.0925049	0.579107	0.0457479	0.489494
1900	8.94168	0	8.94168	1.63754	0.290922	0.177531	0.00777373	0.218432	0.226269	0.0790721	0.255981	0.155932	0.511009	0.0770784	0.497499
1910	8.77734	0	8.77734	1.65398	0.132447	0.406444	0.000295621	0.0284132	0.427482	0.00491841	0.268409	0.178046	0.402186	0.151359	0.516906
1920	3.87164	0	3.87164	2.14455	0.159738	0.0988194	0.287483	0.0869524	0.123982	0.243026	0.192981	0.196473	0.347327	0.263219	0.95971
1930	10.4694	0	10.4694	1.48477	0.354947	0.033029	0.114593	0.346689	0.0268683	0.123874	0.183613	0.210897	0.332372	0.273117	0.867721
1940	10.331	0	10.331	1.49861	0.0920063	0.238973	0.246651	0.249053	0.13776	0.0355562	0.22686	0.103733	0.453418	0.215989	0.289459
1950	9.07153	0	9.07153	1.62456	0.113985	0.182079	0.0276557	0.33218	0.00997664	0.334124	0.211116	0.176189	0.333277	0.279418	0.513121
1960	10.115	0	10.115	1.52021	0.124872	0.0474632	0.0306064	0.101117	0.454783	0.241159	0.310371	0.0790814	0.194309	0.416238	0.561277
1970	4.07454	0	4.07454	2.12426	0.499335	0.126189	0.148847	0.0987933	0.0849079	0.0419276	0.290141	0.258226	0.24518	0.206453	0.487428
1980	2.77019	0	2.77019	2.25469	0.213047	0.189502	0.267738	0.101644	0.218681	0.00938722	0.292733	0.256945	0.210144	0.240179	0.510994
1990	2.42143	0	2.42143	2.28957	0.159908	0.356714	0.0373747	0.267801	0.158769	0.0194342	0.12634	0.267436	0.50466	0.101565	0.0462629
2000	0.0334693	0	0.0334693	2.52836	0.202352	0.00774707	0.363804	0.29207	0.13217	0.00185801	0.0894631	0.24469	0.665507	0.000339987	0.19459
2010	8.61827	0	8.61827	1.66988	0.0814315	0.000829006	0.125465	0.353426	0.297033	0.141816	0.234893	0.194354	0.57064	0.000113511	0.104907
2020	3.18481	0	3.18481	2.21323	0.0981154	0.000143375	0.36023	0.149215	0.306388	0.0859087	0.462474	0.113327	0.419836	0.00436356	0.385044
2030	3.70168	0	3.70168	2.16154	0.0204676	0.00283377	0.182609	0.437465	0.129241	0.227383	0.302493	0.109958	0.546133	0.0414159	0.894035
2040	10.0464	0	10.0464	1.52707	0.0788078	0.042893	0.555436	0.133335	0.0539907	0.135538	0.386546	0.127112	0.467656	0.0186862	0.590921
2050	-4.00124	0	-4.00124	2.93183	0.260495	0.0679865	0.0155731	0.019457	0.461592	0.174896	0.346863	0.258495	0.369634	0.0250079	0.326416
2060	5.3688	0	5.3688	1.99483	0.0846358	0.238391	0.00125955	0.208973	0.215619	0.251121	0.030533	0.547892	0.341305	0.0802706	0.0263053
2070	1.54308	0	1.54308	2.3774	0.324395	0.178804	0.000305076	0.295448	0.0972872	0.103762	0.0201394	0.337686	0.565015	0.07716	0.467453
2080	-6.96262	0	-6.96262	3.22797	0.477328	0.171394	0.00389921	0.081726	0.254983	0.0106699	0.0235153	0.161711	0.409337	0.405437	0.4229
2090	-1.81014	0	-1.81014	2.71272	0.0431017	0.0609694	0.0586781	0.413726	0.291779	0.131746	0.0685776	0.121541	0.424981	0.3849	0.573491
2100	-0.473521	0	-0.473521	2.57906	0.105024	0.0454961	0.152846	0.0181509	0.380535	0.297948	0.0540074	0.134727	0.399695	0.411571	0.971147
2110	-0.574705	0	-0.574705	2.58918	0.03742	0.153883	0.0416792	0.22866	0.362728	0.17563	0.0174996	0.0459205	0.434983	0.501597	0.814024
2120	0.925892	0	0.925892	2.43912	0.0533666	0.195609	0.00307526	0.266985	0.174547	0.306417	0.161762	0.162301	0.405924	0.270013	0.49209
2130	0.267162	0	0.267162	2.50499	0.150664	0.169323	0.0293811	0.232753	0.330292	0.0875874	0.189657	0.101063	0.247029	0.462251	0.287585
2140	-1.08331	0	-1.08331	2.64004	0.0208748	0.356626	0.102555	0.305696	0.0334062	0.180842	0.211825	0.141623	0.245111	0.401441	0.22388
2150	2.94398	0	2.94398	2.23731	0.182789	0.0811684	0.0504189	0.294294	0.0676008	0.323729	0.1507	0.161643	0.342477	0.345179	0.948651
2160	-9.59121	0	-9.59121	3.49083	0.187215	0.175129	0.00291434	0.0285297	0.270293	0.335919	0.218867	0.094221	0.38238	0.304532	0.809696
2170	-5.95545	0	-5.95545	3.12725	0.0176256	0.330861	0.0762023	0.209765	0.00112446	0.364422	0.240768	0.172503	0.203108	0.383622	0.0457867
2180	-6.23639	0	-6.23639	3.15535	0.00597139	0.226741	0.181257	0.453697	0.00102456	0.131308	0.20935	0.339093	0.126016	0.325541	0.622247
2190	-7.5758	0	-7.5758	3.28929	0.00152854	0.166101	0.261407	0.17789	0.275519	0.117555	0.312605	0.405674	0.154473	0.127248	0.761339
2200	-7.45629	0	-7.45629	3.27734	0.243117	0.445982	0.0426577	0.0822325	0.100863	0.085148	0.160755	0.499421	0.231506	0.108317	0.337102
2210	2.75986	0	2.75986	2.25572	0.127518	0.268033	0.16674	0.32655	0.048882	0.0622763	0.0997998	0.506045	0.357053	0.037102	0.815963
2220	5.27807	0	5.27807	2.0039	0.0659058	0.141794	0.245202	0.270305	0.20607	0.0707238	0.00333778	0.295928	0.451385	0.249349	0.777937
2230	-2.93621	0	-2.93621	2.82533	0.19336	0.035961	0.209686	0.225974	0.17273	0.162289	0.0646716	0.291937	0.447711	0.195681	0.553167
2240	2.38573	0	2.38573	2.29314	0.115014	0.0161251	0.243402	0.00178673	0.608182	0.0154903	0.143721	0.369896	0.272809	0.213573	0.279929
2250	3.82957	0	3.82957	2.14875	0.21695	0.00292479	0.104266	0.435101	0.164593	0.0761646	0.364797	0.312828	0.0568538	0.265522	0.143365
2260	3.83814	0	3.83814	2.1479	0.160348	0.000285658	0.191833	0.168852	0.405565	0.0731157	0.340127	0.35999	0.0211452	0.278738	0.629888
2270	0.560624	0	0.560624	2.47565	0.431248	0.0607043	0.0924104	0.0927871	0.0276096	0.295241	0.363316	0.304367	0.113152	0.219165	0.492176
2280	1.47994	0	1.47994	2.38372	0.353881	0.167463	0.370269	0.0572027	0.0474687	0.00371552	0.481525	0.250285	0.0957933	0.172398	0.309477
2290	7.07484	0	7.07484	1.82423	0.138018	0.031071	0.240665	0.00308253	0.323974	0.263189	0.450256	0.223579	0.297908	0.0282576	0.0784466
2300	-1.61891	0	-1.61891	2.6936	0.026966	0.366327	0.283482	0.00286561	0.140485	0.179875	0.248009	0.309183	0.331794	0.111014	0.686566
2310	0.895777	0	0.895777	2.44213	0.048643	0.0565896	0.196562	0.0553005	0.537946	0.104959	0.295029	0.298923	0.177301	0.228747	0.921642
2320	-6.31028	0	-6.31028	3.16274	0.0029943	0.0103316	0.475735	0.256321	0.224816	0.0298023	0.210459	0.277979	0.403358	0.108205	0.592351
2330	-1.46093	0	-1.46093	2.6778	0.00150957	0.137261	0.255901	0.233609	0.0955202	0.276199	0.263379	0.41823	0.247808	0.0705833	0.369762
2340	2.48394	0	2.48394	2.28332	0.00827515	0.276637	0.177028	0.208855	0.129758	0.199447	0.335749	0.364814	0.101136	0.198301	0.532594
2350	-3.98096	0	-3.98096	2.92981	0.145165	0.218285	0.372421	0.0702181	0.141212	0.0526985	0.431298	0.272845	0.0687276	0.227129	0.859575
2360	-3.12631	0	-3.12631	2.84434	0.139237	0.238556	0.291811	0.013798	0.0776795	0.238919	0.365	0.179578	0.135713	0.31971	0.725971
2370	2.08856	0	2.08856	2.32285	0.0218698	0.320497	0.0342982	0.011202	0.389456	0.222677	0.322451	0.14142	0.0979892	0.43814	0.357409
2380	0.935968	0	0.935968	2.43811	0.207038	0.242327	0.0294157	0.0251831	0.312201	0.183835	0.298152	0.22814	0.273739	0.199969	0.607295
2390	6.99785	0	6.99785	1.83192	0.0740326	0.217462	0.115187	0.0101393	0.11984	0.46334	0.184457	0.113829	0.553469	0.148246	0.950485
2400	-5.27644	0	-5.27644	3.05935	0.265445	0.138762	0.456958	0.0089804	0.00930741	0.120546	0.3229	0.0314292	0.527222	0.118449	0.928944
2410	-6.97387	0	-6.97387	3.2291	0.0442611	0.0704409	0.288038	0.00240252	0.17052	0.424338	0.220507	0.118316	0.601352	0.0598239	0.533259
2420	3.96649	0	3.96649	2.13506	0.0813615	0.241794	0.399642	0.0392312	0.0292854	0.208686	0.322173	0.10999	0.467389	0.100448	0.32386
2430	8.09166	0	8.09166	1.72254	0.304246	0.204998	0.0112153	0.337295	0.0231582	0.119088	0.239638	0.0951865	0.453817	0.211359	0.364827
2440	3.87086	0	3.87086	2.14462	0.102876	0.317836	0.00171201	0.205264	0.0973435	0.274969	0.241908	0.0534678	0.566792	0.137832	0.603102
2450	8.40185	0	8.40185	1.69152	0.0516316	0.269139	0.00468956	0.291828	0.292856	0.0898545	0.0373479	0.355561	0.507642	0.099449	0.35769
2460	-6.90613	0	-6.90613	3.22232	0.121102	0.0023632	0.024843	0.518172	0.09515	0.23837	0.0559655	0.211461	0.639532	0.0930418	0.929012
2470	0.553375	0	0.553375	2.47637	0.147633	0.29282	0.0706379	0.0807266	0.370892	0.0372912	0.269716	0.152454	0.451359	0.126471	0.154719
2480	-3.16762	0	-3.16762	2.84847	0.0856604	0.0138983	0.140944	0.441041	0.285501	0.0329559	0.232001	0.312563	0.344717	0.11072	0.424806
2490	7.05351	0	7.05351	1.82636	0.107703	0.0330359	0.334104	0.213702	0.11837	0.193084	0.185804	0.447485	0.276046	0.090665	0.884445
2500	4.42527	0	4.42527	2.08918	0.139395	0.0873308	0.17262	0.17108	0.15036	0.279214	0.258811	0.207355	0.0430659	0.490768	0.591047
2510	-13.9056	0	-13.9056	3.92227	0.170408	0.141099	0.0379754	0.045537	0.448438	0.156543	0.156362	0.386823	0.0331621	0.423653	0.880191
2520	-11.4299	0	-11.4299	3.6747	0.110535	0.130514	0.0251155	0.274248	0.227074	0.232514	0.262167	0.32614	0.010588	0.401105	0.27981
2530	0.997395	0	0.997395	2.43197	0.114847	0.28726	0.0014199	0.108885	0.424378	0.0632097	0.37352	0.147331	0.00316903	0.47598	0.343711
2540	1.50654	0	1.50654	2.38106	0.161358	0.200077	0.00021212	0.0117894	0.341368	0.285195	0.527303	0.326211	0.00806398	0.138422	0.222813
2550	6.33263	0	6.33263	1.89845	0.0959203	0.32215	0.181367	0.29181	0.0477045	0.0610481	0.404302	0.240576	0.169718	0.185403	0.488312
2560	0.735339	0	0.735339	2.45818	0.0659691	0.319929	0.249948	0.0573908	0.0517571	0.255006	0.384157	0.178473	0.108588	0.328783	0.0929966
2570	9.72924	0	9.72924	1.55879	0.0110187	0.0795032	0.0153351	0.354052	0.179718	0.360373	0.26139	0.0646267	0.221235	0.452749	0.713303
2580	0.860006	0	0.860006	2.44571	0.365102	0.134476	0.271112	0.0488793	0.0378687	0.142562	0.159922	0.157611	0.342215	0.340253	0.314868
2590	-1.89025	0	-1.89025	2.72073	0.329201	0.11793	0.316525	0.0882466	0.0165523	0.131545	0.0201879	0.153704	0.302396	0.523712	0.764266
2600	-8.82284	0	-8.82284	3.41399	0.0268552	0.628736	0.27539	0.0206032	0.0241005	0.024315	0.0298824	0.0834526	0.317771	0.568894	0.872928
2610	2.66337	0	2.66337	2.26537	0.0583999	0.21169	0.457683	0.195097	0.0430438	0.0340872	0.0695165	0.133717	0.167503	0.629263	0.276161
2620	4.28008	0	4.28008	2.1037	0.357568	0.0154404	0.367885	0.0141873	0.145606	0.0993132	0.194285	0.0350631	0.0148146	0.755837	0.351258
2630	0.251164	0	0.251164	2.50659	0.133114	0.253587	0.00385122	0.310552	0.0114036	0.287492	0.162068	0.140149	0.20885	0.488934	0.937263
2640	1.29953	0	1.29953	2.40176	0.259029	0.0537723	0.00941134	0.305109	0.0147375	0.357941	0.0269027	0.407161	0.110057	0.455879	0.963877
2650	3.02	0	3.02	2.22971	0.206673	0.089954	0.434161	0.0397831	0.0229488	0.20648	0.0926505	0.526646	0.029369	0.351334	0.516862
2660	0.624967	0	0.624967	2.46921	0.172251	0.00516662	0.2718	0.147094	0.324349	0.0793403	0.353188	0.296328	0.0138727	0.336612	0.836494
2670	5.27844	0	5.27844	2.00387	0.362595	0.184278	0.103968	0.151702	0.0407155	0.156742	0.333827	0.288801	0.0866371	0.290734	0.74968
2680	2.8172	0	2.8172	2.24999	0.0151963	0.0441969	0.221212	0.12597	0.585126	0.00829823	0.239936	0.281249	0.0768379	0.401977	0.738309
2690	-6.16405	0	-6.16405	3.14811	0.18132	0.225192	0.0539132	0.352955	0.104483	0.0821368	0.383152	0.10606	0.351318	0.159469	0.824612
2700	-2.86211	0	-2.86211	2.81792	0.272224	0.00434383	0.130006	0.0434016	0.54248	0.00754475	0.324174	0.131085	0.401	0.143741	0.911028
2710	-3.7766	0	-3.7766	2.90937	0.16037	2.47439e-05	0.452692	0.22209	0.163939	0.000885137	0.373272	0.133507	0.463535	0.0296866	0.930126
2720	9.30303	0	9.30303	1.60141	0.0765671	6.03311e-06	0.04706	0.00138116	0.137815	0.737171	0.193354	0.217219	0.400021	0.189406	0.54549
2730	-0.506815	0	-0.506815	2.58239	0.37478	7.81251e-07	0.354365	0.0841926	0.165799	0.0208629	0.0616428	0.215979	0.390255	0.332124	0.48772
2740	-3.33979	0	-3.33979	2.86569	0.0389578	0.00845213	0.466379	0.327886	0.056166	0.10216	0.144224	0.30536	0.337495	0.212921	0.0160413
2750	-1.3623	0	-1.3623	2.66794	0.0951549	0.022495	0.241472	0.198536	0.258336	0.184005	0.166989	0.113605	0.263529	0.455877	0.47408
2760	4.13175	0	4.13175	2.11854	0.197019	0.00910615	0.113949	0.0552816	0.555275	0.0693699	0.0653175	0.103603	0.241918	0.589162	0.0386032
2770	3.13468	0	3.13468	2.21824	0.00665859	0.0121783	0.259842	0.130944	0.11006	0.480317	0.19528	0.198609	0.18789	0.418221	0.665741
2780	-1.55104	0	-1.55104	2.68681	0.31777	0.361819	0.00155492	0.0842432	0.185878	0.0487359	0.218205	0.284748	0.176065	0.320982	0.339774
2790	-7.94485	0	-7.94485	3.32619	0.208491	0.468056	4.41681e-05	0.0165737	0.0383831	0.268452	0.148404	0.331996	0.355709	0.163891	0.799585
2800	5.52056	0	5.52056	1.97965	0.267918	0.436036	0.218375	0.00151087	0.0724377	0.0037215	0.160513	0.260757	0.381472	0.197257	0.0850476
2810	11.6585	0	11.6585	1.36586	0.0724165	0.216861	0.64716	0.000434528	0.000332655	0.0627951	0.138393	0.549585	0.167965	0.144056	0.192993
2820	-1.55048	0	-1.55048	2.68676	0.268193	0.411967	0.043234	0.000909718	0.035896	0.2398	0.0554827	0.42828	0.145335	0.370902	0.887177
2830	-1.07388	0	-1.07388	2.6391	0.391852	0.128755	0.340812	0.112123	0.00538697	0.0210718	0.106509	0.359911	0.286555	0.247025	0.169776
2840	-0.885433	0	-0.885433	2.62025	0.187441	0.0423857	0.096895	0.257183	0.404689	0.0114059	0.392614	0.421581	0.0505199	0.135285	0.495291
2850	-7.30445	0	-7.30445	3.26216	0.197159	0.348685	0.145456	0.201611	0.0888346	0.0182537	0.287974	0.488969	0.0050295	0.218027	0.118621
2860	-3.53191	0	-3.53191	2.8849	0.12494	0.0932004	0.514594	0.220756	0.0457663	0.000743348	0.36255	0.397155	0.0565112	0.183783	0.238504
2870	3.67261	0	3.67261	2.16445	0.595543	0.161075	0.0553646	0.0721237	0.100582	0.0153117	0.255161	0.402437	0.138252	0.20415	0.627001
2880	0.779669	0	0.779669	2.45374	0.310866	0.00300794	0.072138	0.0452423	0.220959	0.347787	0.172739	0.632028	0.126404	0.0688292	0.0916945
2890	1.12302	0	1.12302	2.41941	0.189533	0.019718	0.0300252	0.237669	0.371359	0.151696	0.176287	0.586626	0.224854	0.0122332	0.559295
2900	-2.66791	0	-2.66791	2.7985	0.173882	0.233972	0.117511	0.307283	0.141164	0.026187	0.324221	0.428633	0.198357	0.048788	0.59359
2910	-4.43589	0	-4.43589	2.9753	0.283782	0.181611	0.0354543	0.205804	0.0327618	0.260588	0.264219	0.326702	0.230461	0.178618	0.985094
2920	-6.86539	0	-6.86539	3.21825	0.100517	0.282536	0.139931	0.107246	0.214812	0.154959	0.350947	0.218868	0.190742	0.239442	0.39531
2930	-4.42581	0	-4.42581	2.97429	0.359911	0.0449507	0.104716	0.0690467	0.2274	0.193976	0.385134	0.240149	0.14074	0.233977	0.535485
2940	6.04327	0	6.04327	1.92738	0.0388327	0.364276	0.121594	0.0407665	0.150365	0.284166	0.362146	0.209956	0.285447	0.14245	0.248253
2950	4.79956	0	4.79956	2.05175	0.365268	0.0570572	0.0714537	0.00227761	0.126769	0.377175	0.437015	0.176495	0.290826	0.0956638	0.414066
2960	3.02283	0	3.02283	2.22943	0.0871913	0.151512	0.308241	0.285453	0.150909	0.0166941	0.424092	0.28753	0.26086	0.0275178	0.03366
2970	6.63242	0	6.63242	1.86847	0.143126	0.503954	0.182974	0.0989358	0.0142841	0.0567259	0.670561	0.152727	0.133465	0.0432471	0.107137
2980	1.09072	0	1.09072	2.42264	0.147861	0.319945	0.00367736	0.42691	0.0379562	0.0636507	0.569706	0.121542	0.263532	0.0452205	0.955581
2990	1.10278	0	1.10278	2.42143	0.0581514	0.441778	0.374374	0.0589791	0.00047158	0.0662464	0.463128	0.227917	0.130565	0.17839	0.475095
3000	-6.25272	0	-6.25272	3.15698	0.0512331	0.403625	0.362279	0.0537411	0.0372452	0.0918766	0.406162	0.340033	0.0747358	0.17907	0.157773
3010	0.976305	0	0.976305	2.43408	0.631902	0.0411782	0.117163	0.0142107	0.0968192	0.0987276	0.314457	0.415774	0.0172996	0.25247	0.29437
3020	-1.40374	0	-1.40374	2.67208	0.223395	0.170677	0.325055	0.163056	0.100045	0.0177729	0.268638	0.224576	0.0100641	0.496721	0.36017
3030	9.66761	0	9.66761	1.56495	0.402711	0.35845	0.1502	0.0568479	0.0202547	0.0115357	0.360271	0.245023	0.0408466	0.35386	0.493468
3040	6.82289	0	6.82289	1.84942	0.0497268	0.437889	0.382337	0.0821852	0.046696	0.00116565	0.0837797	0.295285	0.231758	0.389177	0.362142
3050	-8.98379	0	-8.98379	3.43009	0.00599918	0.276812	0.191815	0.321827	0.20342	0.000127257	0.0321599	0.349632	0.234032	0.384175	0.065399
3060	4.61766	0	4.61766	2.06994	0.327964	0.0415675	0.103719	0.169317	0.124265	0.233169	0.129889	0.275714	0.225287	0.36911	0.961845
3070	-4.51307	0	-4.51307	2.98302	0.0777986	0.0466511	0.258196	0.127206	0.1314	0.358748	0.1235	0.200959	0.131789	0.543752	0.956772
3080	3.34155	0	3.34155	2.19755	0.00437656	0.0832563	0.231208	0.195638	0.329235	0.156286	0.156364	0.173171	0.10499	0.565475	0.660692
3090	2.1576	0	2.1576	2.31595	0.135507	0.0764312	0.360811	0.0197136	0.0932108	0.314326	0.183287	0.336944	0.133548	0.346222	0.576722
3100	6.82344	0	6.82344	1.84937	0.000523204	0.282427	0.258201	0.00120569	0.157729	0.299914	0.212015	0.189087	0.284374	0.314524	0.346291
3110	6.71053	0	6.71053	1.86066	0.000103847	0.22875	0.333159	0.386821	0.0420511	0.00911487	0.306985	0.111565	0.20143	0.380019	0.194521
3120	6.86594	0	6.86594	1.84512	0.0146686	0.00663811	0.334644	0.00966037	0.407993	0.226396	0.238525	0.267119	0.223016	0.27134	0.594193
3130	7.26802	0	7.26802	1.80491	0.137283	0.0748268	0.583834	0.0442329	0.0597005	0.100123	0.0527163	0.30386	0.230241	0.413183	0.922363
3140	-1.02641	0	-1.02641	2.63435	0.0012973	0.0955718	0.378687	0.132936	0.305477	0.0860302	0.0714223	0.358823	0.272308	0.297447	0.538732
3150	-5.50059	0	-5.50059	3.08177	0.00590951	0.16759	0.08749	0.198286	0.20639	0.334335	0.119606	0.456723	0.228599	0.195072	0.52026
3160	-2.67308	0	-2.67308	2.79902	9.86692e-05	0.414753	0.0196378	0.0958453	0.0904768	0.379189	0.0911067	0.21105	0.270671	0.427172	0.617887
3170	7.06993	0	7.06993	1.82472	0.115248	0.291997	0.11962	0.00696467	0.0287856	0.437385	0.0211379	0.233174	0.276718	0.46897	0.249453
3180	9.89772	0	9.89772	1.54194	0.0167646	0.220474	0.00483526	0.0336994	0.330328	0.393899	0.0689697	0.0796606	0.12486	0.726509	0.187095
3190	8.02262	0	8.02262	1.72945	0.123447	0.167485	0.158184	0.0619708	0.315083	0.17383	0.0111798	0.224813	0.216752	0.547255	0.353965
3200	8.83464	0	8.83464	1.64825	0.0154706	0.0857832	0.14287	0.378145	0.131817	0.245914	0.0272998	0.210161	0.168493	0.594046	0.465847
3210	12.2952	0	12.2952	1.30219	0.158814	0.297029	0.367836	0.0673355	0.0794025	0.029583	0.0376307	0.428508	0.317573	0.216288	0.523856
3220	2.53895	0	2.53895	2.27781	0.237984	0.165293	0.118983	0.0142499	0.0629059	0.400583	0.109541	0.397877	0.165908	0.326674	0.598358
3230	0.531046	0	0.531046	2.47861	0.161752	0.233875	0.0764586	0.22401	0.214566	0.0893383	0.086382	0.338423	0.224653	0.350542	0.98069
3240	3.44595	0	3.44595	2.18711	0.0108399	0.176275	0.376043	0.0573387	0.0510232	0.328481	0.118781	0.284345	0.297153	0.299721	0.954661
3250	9.55745	0	9.55745	1.57596	0.00794725	0.218304	0.290191	0.0734755	0.029975	0.380108	0.266909	0.245717	0.177176	0.310198	0.131359
3260	10.161	0	10.161	1.51561	0.2611	0.025003	0.0545781	0.0633709	0.0655645	0.530383	0.272746	0.20128	0.0521738	0.4738	0.972486
3270	7.64316	0	7.64316	1.76739	0.0818529	0.513149	0.0733106	0.153892	0.0588617	0.118933	0.290627	0.127035	0.125115	0.457223	0.739393
3280	-12.4685	0	-12.4685	3.77856	0.0506194	0.296484	0.0769268	0.0291976	0.104637	0.442135	0.311007	0.284958	0.171385	0.23265	0.302131
3290	7.10804	0	7.10804	1.82091	0.0156092	0.108621	0.327234	0.399762	0.0153592	0.133415	0.164622	0.416274	0.321746	0.0973582	0.113237
3300	-1.36407	0	-1.36407	2.66812	0.535253	0.0840338	0.0505725	0.260563	0.0217795	0.0477987	0.121934	0.303578	0.33578	0.238708	0.326353
3310	6.01127	0	6.01127	1.93058	0.358591	0.314113	0.0308399	0.157516	0.0454891	0.0934516	0.39339	0.127916	0.239805	0.238889	0.676776
3320	-4.94573	0	-4.94573	3.02628	0.0805898	0.361489	0.0090878	0.419597	0.116105	0.0131315	0.324925	0.0688382	0.0948875	0.51135	0.0624507
3330	-5.90592	0	-5.90592	3.1223	0.0268433	0.112472	0.165917	0.0289402	0.132977	0.532851	0.254027	0.0788242	0.209325	0.457824	0.0611037
3340	6.19929	0	6.19929	1.91178	0.00589055	0.0940415	0.288462	0.152059	0.374742	0.0848045	0.324195	0.205303	0.0490306	0.421472	0.138307
3350	-7.51612	0	-7.51612	3.28332	0.0064463	0.38594	0.38306	0.0211599	0.0937373	0.109657	0.344301	0.183011	0.0301375	0.44255	0.83708
3360	5.72643	0	5.72643	1.95907	0.171519	0.188859	0.0131644	0.29821	0.0613792	0.266869	0.388564	0.235922	0.005408	0.370106	0.914598
3370	8.22055	0	8.22055	1.70965	0.0998207	0.205353	0.0458028	0.384669	0.0378192	0.226535	0.303521	0.217126	0.116436	0.362917	0.359554
3380	-1.09942	0	-1.09942	2.64165	0.0933409	0.0566848	0.360596	0.453432	0.00876701	0.0271789	0.477823	0.164133	0.13707	0.220974	0.145556
3390	-2.84985	0	-2.84985	2.81669	0.0910343	0.289795	0.254869	0.0172911	0.00867145	0.338339	0.328728	0.128626	0.0715416	0.471104	0.780302
3400	4.16032	0	4.16032	2.11568	0.216117	0.241662	0.144465	0.242902	0.152427	0.00242689	0.197743	0.438445	0.0274087	0.336403	0.111939
3410	-4.01611	0	-4.01611	2.93332	0.069724	0.283759	0.244721	0.350788	0.0509418	6.52201e-05	0.108526	0.365877	0.172791	0.352806	0.0189812
3420	0.861307	0	0.861307	2.44558	0.0566908	0.0396692	0.31833	0.203176	0.00597958	0.376154	0.0548191	0.337321	0.185496	0.422363	0.15453
3430	-1.60227	0	-1.60227	2.69194	0.116069	0.075952	0.0757607	0.399217	0.0014231	0.331578	0.043194	0.397505	0.184562	0.374738	0.152996
3440	-0.910514	0	-0.910514	2.62276	0.150948	0.117878	0.0816379	0.416138	0.0470507	0.186347	0.0200021	0.474546	0.27256	0.232892	0.890497
3450	5.71062	0	5.71062	1.96065	0.180264	0.149187	0.091564	0.38624	0.136177	0.0565678	0.0415016	0.456043	0.3284	0.174055	0.460491
3460	4.06311	0	4.06311	2.1254	0.168274	0.0486884	0.0612752	0.200448	0.507101	0.0142135	0.197282	0.253958	0.37717	0.171591	0.37411
3470	3.9063	0	3.9063	2.14108	0.0363369	0.209957	0.271953	0.210003	0.250726	0.0210241	0.209247	0.379888	0.147238	0.263626	0.109133
3480	7.28173	0	7.28173	1.80354	0.0177688	0.206169	0.244123	0.20168	0.26829	0.0619691	0.13228	0.357674	0.14289	0.367157	0.783159
3490	2.53431	0	2.53431	2.27828	0.166692	0.0117761	0.14694	0.209587	0.385736	0.0792695	0.261664	0.436741	0.145363	0.156232	0.316956
3500	-0.0395394	0	-0.0395394	2.53566	0.336574	0.028482	0.289657	0.142078	0.140687	0.062522	0.343474	0.156846	0.163095	0.336585	0.967322
3510	0.349253	0	0.349253	2.49678	0.199249	0.289341	0.0558445	0.174836	0.147655	0.133075	0.224254	0.177846	0.192896	0.405004	0.302306
3520	-1.28624	0	-1.28624	2.66033	0.122398	0.370942	0.00704403	0.336498	0.16084	0.00227862	0.235809	0.178601	0.0161193	0.569471	0.87952
