Iteration	Posterior	Likelihood	Prior	TL	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar
1770	4.43646	0	4.43646	2.08806	0.0886927	0.158764	0.433154	0.173255	0.130596	0.0155394	0.483259	0.170197	0.265192	0.0813521	0.72427
1780	2.95999	0	2.95999	2.23571	0.406372	0.0563993	0.241188	0.141155	0.105617	0.049268	0.443896	0.203241	0.304624	0.0482383	0.0975157
1790	-5.57564	0	-5.57564	3.08927	0.315052	0.00402692	0.110238	0.211128	0.358699	0.00085596	0.502568	0.202278	0.206408	0.0887453	0.78259
1800	-1.66545	0	-1.66545	2.69825	0.377359	0.048192	0.448926	0.0114426	0.113571	0.000508787	0.567661	0.106952	0.257126	0.0682611	0.797308
1810	8.94515	0	8.94515	1.63719	0.2142	0.0197523	0.309332	0.276339	0.104076	0.0763007	0.523037	0.00869993	0.177872	0.290391	0.267687
1820	7.55441	0	7.55441	1.77627	0.272521	0.475959	0.0572506	0.150168	0.0190954	0.0250062	0.36338	0.0080677	0.270698	0.357854	0.714639
1830	8.83758	0	8.83758	1.64795	0.0343543	0.33091	0.0876806	0.459945	0.00178592	0.0853242	0.265405	0.0931415	0.230775	0.410679	0.197311
1840	5.08041	0	5.08041	2.02367	0.226963	0.114621	0.243206	0.111546	0.218977	0.0846877	0.19906	0.194731	0.243147	0.363061	0.859357
1850	12.8913	0	12.8913	1.24258	0.194824	0.140249	0.355375	0.187967	0.0199093	0.101676	0.0377833	0.461418	0.14105	0.359749	0.0293775
1860	13.6009	0	13.6009	1.17162	0.173914	0.185016	0.20709	0.362805	0.0655369	0.00563872	0.0561263	0.327873	0.254761	0.36124	0.313457
1870	8.89362	0	8.89362	1.64235	0.335913	0.149611	0.38068	0.0587814	0.0724902	0.0025248	0.0235135	0.293779	0.516399	0.166308	0.783268
1880	6.94392	0	6.94392	1.83732	0.20091	0.0183072	0.150203	0.254211	0.103167	0.273201	0.199081	0.351012	0.270769	0.179138	0.582558
1890	3.86678	0	3.86678	2.14503	0.126115	0.00253223	0.0368082	0.296043	0.130365	0.408136	0.153943	0.400013	0.301066	0.144978	0.25643
1900	0.539717	0	0.539717	2.47774	0.30188	0.0934465	0.102364	0.0827447	0.13269	0.286874	0.0913438	0.302437	0.348111	0.258107	0.733137
1910	1.02689	0	1.02689	2.42902	0.0747485	0.0762798	0.0223069	0.438749	0.265152	0.122764	0.328285	0.168633	0.358181	0.1449	0.202787
1920	-4.926	0	-4.926	3.02431	0.0409271	0.242643	0.0539529	0.132866	0.156632	0.372979	0.390764	0.165146	0.196337	0.247752	0.107987
1930	-1.11851	0	-1.11851	2.64356	0.00452256	0.0403719	0.363789	0.384702	0.19476	0.0118546	0.244429	0.132495	0.315614	0.307463	0.116442
1940	6.2472	0	6.2472	1.90699	0.00282304	0.633673	0.0495905	0.0537954	0.0786904	0.181428	0.35477	0.04031	0.317302	0.287618	0.965368
1950	-5.20071	0	-5.20071	3.05178	0.00111805	0.294325	0.160557	0.355023	0.110709	0.0782681	0.26701	0.263147	0.242411	0.227432	0.793607
1960	1.58219	0	1.58219	2.37349	0.0212793	0.211063	0.329193	0.136189	0.295134	0.00714263	0.316556	0.211674	0.115834	0.355937	0.259738
1970	1.311	0	1.311	2.40061	0.297942	0.162691	0.00118947	0.036479	0.359215	0.142484	0.441405	0.294053	0.0676854	0.196857	0.814911
1980	3.1689	0	3.1689	2.21482	0.448189	0.0806913	5.63685e-05	0.34433	0.116977	0.00975561	0.61541	0.215726	0.09414	0.0747236	0.554908
1990	2.07397	0	2.07397	2.32431	0.31168	0.183113	3.82234e-06	0.112977	0.330594	0.0616325	0.417575	0.474484	0.0751523	0.0327882	0.0186939
2000	0.358329	0	0.358329	2.49588	0.214348	0.103966	2.08524e-06	0.0229902	0.321972	0.336721	0.475423	0.31534	0.146883	0.062354	0.47106
2010	7.3548	0	7.3548	1.79623	0.291327	0.0402952	1.73031e-07	0.244206	0.365149	0.0590223	0.539333	0.244035	0.16495	0.0516819	0.488419
2020	4.49519	0	4.49519	2.08219	0.166216	0.0468511	2.67627e-08	0.498227	0.155271	0.133435	0.542052	0.209463	0.00545344	0.243032	0.935471
2030	6.40589	0	6.40589	1.89112	0.0487634	0.016709	0.342971	0.109252	0.476553	0.00575118	0.406299	0.285617	0.0320888	0.275995	0.723246
2040	5.94841	0	5.94841	1.93687	0.207349	0.0706825	0.0761605	0.11218	0.517393	0.0162351	0.297533	0.234481	0.0853492	0.382637	0.493719
2050	6.35784	0	6.35784	1.89593	0.219753	0.0524176	0.0340247	0.184519	0.246388	0.262897	0.313563	0.128514	0.0405677	0.517355	0.384909
2060	6.40131	0	6.40131	1.89158	0.13101	0.258279	0.189767	0.209452	0.173093	0.0383979	0.194006	0.149946	0.252834	0.403215	0.657157
2070	1.63091	0	1.63091	2.36862	0.165228	0.245772	0.394433	0.162724	0.0119588	0.0198836	0.183171	0.176665	0.128403	0.511761	0.690627
2080	6.37818	0	6.37818	1.89389	0.417823	0.0763323	0.15784	0.0380775	0.277746	0.0321812	0.0739504	0.0445029	0.356838	0.524708	0.621222
2090	5.34485	0	5.34485	1.99722	0.0514464	0.123334	0.225313	0.292248	0.286474	0.0211848	0.0229402	0.11855	0.469179	0.389331	0.212599
2100	-2.35055	0	-2.35055	2.76677	0.12612	0.154098	0.247141	0.297363	0.159954	0.0153236	0.290541	0.0277525	0.272561	0.409145	0.0411714
2110	-4.5989	0	-4.5989	2.9916	0.0268729	0.00105692	0.111715	0.346965	0.422959	0.0904309	0.139639	0.26098	0.304378	0.295003	0.451581
2120	0.181529	0	0.181529	2.51356	0.00359545	0.128847	0.216496	0.614685	0.0237402	0.0126359	0.177176	0.273257	0.36593	0.183637	0.211789
2130	10.5867	0	10.5867	1.47304	0.0455045	0.125586	0.253847	0.223974	0.343919	0.00716886	0.430596	0.120919	0.402097	0.046388	0.587116
2140	-0.826175	0	-0.826175	2.61433	0.399228	0.170671	0.0600493	0.102575	0.119489	0.147988	0.482384	0.109405	0.341448	0.0667631	0.710733
2150	2.67464	0	2.67464	2.26425	0.0663819	0.162955	0.130104	0.410448	0.217551	0.0125604	0.284379	0.0733535	0.250234	0.392034	0.188397
2160	-1.35389	0	-1.35389	2.6671	0.285197	0.0083396	0.21164	0.251405	0.23123	0.0121886	0.219356	0.179795	0.1638	0.437049	0.766078
2170	-1.82812	0	-1.82812	2.71452	0.333738	0.195972	0.00492662	0.169833	0.138385	0.157146	0.250024	0.18114	0.223994	0.344842	0.242814
2180	-6.00042	0	-6.00042	3.13175	0.456794	0.00813024	0.0647321	0.0713439	0.255616	0.143384	0.307608	0.358098	0.0940518	0.240243	0.106764
2190	-2.54411	0	-2.54411	2.78612	0.421439	0.0129607	0.0175711	0.379905	0.136914	0.0312101	0.263409	0.255387	0.126643	0.354561	0.195103
2200	-2.31579	0	-2.31579	2.76329	0.113572	0.00614472	0.112516	0.266043	0.35208	0.149644	0.464858	0.244539	0.0672935	0.22331	0.379189
2210	4.07767	0	4.07767	2.12394	0.461164	0.115364	0.266246	0.125551	0.0226547	0.00901971	0.220709	0.230506	0.15996	0.388824	0.13499
2220	-0.114928	0	-0.114928	2.5432	0.641894	0.00247971	0.321918	0.0127904	0.00585262	0.0150649	0.0827484	0.394535	0.243247	0.279469	0.438998
2230	5.13557	0	5.13557	2.01815	0.685911	0.00578795	0.0129126	0.11024	0.0616076	0.123541	0.196742	0.239341	0.1796	0.384317	0.553647
2240	-2.02437	0	-2.02437	2.73415	0.343379	0.00103321	0.0973934	0.261505	0.263612	0.0330772	0.478383	0.186612	0.110805	0.2242	0.202525
2250	3.84642	0	3.84642	2.14707	0.365498	0.0278422	0.0322286	0.1706	0.375157	0.0286732	0.308604	0.428281	0.00607991	0.257035	0.139221
2260	-0.00848345	0	-0.00848345	2.53256	0.0722244	0.165036	0.0387491	0.229154	0.122358	0.372479	0.369137	0.207631	0.0848712	0.338361	0.299263
2270	5.11617	0	5.11617	2.02009	0.217621	0.161359	0.284113	0.200589	0.0427558	0.0935624	0.563578	0.251945	0.00419483	0.180282	0.851087
2280	1.68855	0	1.68855	2.36285	0.018246	0.369761	0.284059	0.237671	0.0619529	0.028311	0.145685	0.428246	0.139502	0.286567	0.752599
2290	6.68006	0	6.68006	1.8637	0.000990251	0.141952	0.392404	0.0465946	0.328373	0.0896854	0.202678	0.433378	0.143415	0.220529	0.546601
2300	7.33521	0	7.33521	1.79819	0.0012256	0.324092	0.0996682	0.118349	0.0380668	0.418598	0.206	0.211468	0.330754	0.251778	0.265579
2310	3.48699	0	3.48699	2.18301	0.000590769	0.04868	0.0739518	0.220216	0.386483	0.270078	0.398779	0.108705	0.349086	0.14343	0.807503
2320	1.4941	0	1.4941	2.3823	0.000132246	0.0972716	0.0556796	0.452667	0.246711	0.147539	0.359385	0.106244	0.491822	0.0425493	0.901375
2330	5.20708	0	5.20708	2.011	4.40661e-05	0.0758356	0.0433106	0.356046	0.31927	0.205494	0.463065	0.180985	0.281765	0.0741858	0.812949
2340	2.27065	0	2.27065	2.30465	1.77567e-05	0.0379689	0.1438	0.074784	0.660624	0.082805	0.634045	0.156693	0.119131	0.090131	0.446295
2350	0.901587	0	0.901587	2.44155	0.0131009	0.234799	0.379414	0.0927931	0.223447	0.0564465	0.204976	0.366078	0.312138	0.116808	0.156032
2360	7.35419	0	7.35419	1.79629	0.0294356	0.384779	0.206184	0.376489	0.00210824	0.00100371	0.0856977	0.3944	0.295641	0.224261	0.940945
2370	6.07628	0	6.07628	1.92408	0.104418	0.15268	0.316604	0.179722	0.00192146	0.244654	0.095787	0.34968	0.458088	0.0964456	0.93423
2380	4.45787	0	4.45787	2.08592	0.265154	0.391644	0.0365804	0.242865	0.000317455	0.0634399	0.396912	0.276671	0.27434	0.0520775	0.60562
2390	8.41787	0	8.41787	1.68992	0.348099	0.226674	0.00451833	0.142796	0.0409803	0.236933	0.553204	0.142919	0.213179	0.0906975	0.424824
2400	4.40938	0	4.40938	2.09077	0.35592	0.443191	0.00789523	0.0168787	0.122884	0.0532308	0.737374	0.0404959	0.0992677	0.122862	0.594656
2410	1.87986	0	1.87986	2.34372	0.0920959	0.313645	0.285151	0.000697478	0.0482522	0.260159	0.538588	0.201641	0.00986338	0.249908	0.713154
2420	7.86327	0	7.86327	1.74538	0.0106906	0.216842	0.00458382	0.492766	0.228126	0.0469923	0.448525	0.124162	0.0145406	0.412772	0.859505
2430	9.89733	0	9.89733	1.54198	0.0952088	0.309027	0.0242778	0.464092	0.0907127	0.0166818	0.49208	0.218654	0.115537	0.173728	0.144793
2440	1.03755	0	1.03755	2.42795	0.059551	0.259275	0.176765	0.279708	0.221785	0.00291517	0.579447	0.125569	0.0473767	0.247607	0.518054
2450	10.9092	0	10.9092	1.44079	0.110558	0.474648	0.257029	0.0992832	0.0582622	0.000220053	0.491877	0.0197712	0.34897	0.139382	0.457116
2460	7.40124	0	7.40124	1.79159	0.176047	0.0311435	0.164574	0.411321	0.137968	0.0789478	0.326074	0.178547	0.113784	0.381595	0.663485
2470	5.18807	0	5.18807	2.0129	0.0460581	0.00368758	0.276946	0.236418	0.390191	0.0467	0.38979	0.426446	0.0331016	0.150662	0.55665
2480	5.52939	0	5.52939	1.97877	0.163571	0.000767947	0.108305	0.573647	0.144332	0.00937776	0.420196	0.453348	0.0330376	0.0934184	0.373858
2490	8.00419	0	8.00419	1.73129	0.0931205	0.0418934	0.078948	0.522267	0.151939	0.111833	0.431365	0.382466	0.0301024	0.156066	0.856701
2500	-0.732052	0	-0.732052	2.60491	0.0549583	0.151275	0.0060423	0.336614	0.131294	0.319816	0.348696	0.361327	0.178643	0.111334	0.877578
2510	-0.440022	0	-0.440022	2.57571	0.0416163	0.00459195	0.0199293	0.363299	0.181657	0.388906	0.47727	0.145126	0.297196	0.0804082	0.121124
2520	-6.39927	0	-6.39927	3.17164	0.0427074	0.0701966	0.302459	0.367862	0.16504	0.0517355	0.334504	0.14894	0.358881	0.157675	0.106417
2530	-12.6691	0	-12.6691	3.79862	0.14526	0.217649	0.0599676	0.303399	0.158374	0.11535	0.292827	0.316745	0.340432	0.0499962	0.882677
2540	-4.62226	0	-4.62226	2.99394	0.100929	0.0294718	0.494251	0.284579	0.0459462	0.0448224	0.323011	0.413201	0.157358	0.10643	0.948964
2550	1.56037	0	1.56037	2.37567	0.0770973	0.101006	0.254986	0.0151626	0.391443	0.160305	0.215383	0.314004	0.345221	0.125392	0.809899
2560	-3.74054	0	-3.74054	2.90576	0.00204495	0.472765	0.102656	0.128115	0.0384675	0.255952	0.258434	0.358108	0.318309	0.0651492	0.0660401
2570	-0.306652	0	-0.306652	2.56237	0.00727268	0.233834	0.0616505	0.144712	0.306874	0.245657	0.192863	0.351912	0.374107	0.0811184	0.667633
2580	-1.08389	0	-1.08389	2.6401	0.00668123	0.0991011	0.0645838	0.103632	0.391019	0.334983	0.0862357	0.402961	0.183232	0.327571	0.0632417
2590	0.856953	0	0.856953	2.44601	0.185007	0.0962273	0.0924295	0.286248	0.317934	0.0221545	0.138025	0.286401	0.427833	0.147742	0.685247
2600	-1.78417	0	-1.78417	2.71013	0.0505253	0.259606	0.459105	0.106252	0.122807	0.00170494	0.331097	0.279169	0.174248	0.215486	0.868244
2610	-2.47664	0	-2.47664	2.77937	0.0404075	0.16574	0.0771734	0.220208	0.260665	0.235807	0.354324	0.0324345	0.319399	0.293842	0.356782
2620	2.35613	0	2.35613	2.2961	0.00723506	0.171072	0.418713	0.0923244	0.2243	0.0863558	0.282681	0.272143	0.117479	0.327698	0.050401
2630	4.51865	0	4.51865	2.07985	0.349823	0.00425232	0.112213	0.393219	0.0129984	0.127494	0.195361	0.250336	0.227327	0.326977	0.391709
2640	8.37366	0	8.37366	1.69434	0.112731	0.364352	0.0997187	0.124715	0.144414	0.154068	0.179128	0.0835974	0.395475	0.3418	0.143578
2650	0.685452	0	0.685452	2.46316	0.254134	0.228757	0.0921394	0.0761499	0.109321	0.239499	0.254715	0.0443815	0.338718	0.362186	0.0266356
2660	9.31899	0	9.31899	1.59981	0.145418	0.210753	0.108509	0.0368224	0.0127025	0.485795	0.429945	0.0612239	0.177928	0.330903	0.693061
2670	-2.7969	0	-2.7969	2.8114	0.00321234	0.295674	0.164679	0.176287	0.0245833	0.335564	0.160525	0.0737122	0.259375	0.506387	0.160122
2680	-3.13286	0	-3.13286	2.845	0.000296094	0.106732	0.336491	0.117574	0.127652	0.311255	0.0488707	0.0537283	0.156489	0.740913	0.912627
2690	3.33104	0	3.33104	2.19861	0.0896828	0.0057327	0.135887	0.269362	0.415915	0.0834202	0.00423838	0.045942	0.162231	0.787589	0.875055
2700	0.516997	0	0.516997	2.48001	0.243593	0.254305	0.401774	0.00867842	0.0884481	0.00320114	0.0280793	0.00567657	0.290328	0.675916	0.00273226
2710	1.20398	0	1.20398	2.41131	0.0896675	0.125784	0.366154	0.144014	0.0711946	0.203186	0.348014	0.126917	0.179313	0.345756	0.800066
2720	0.952508	0	0.952508	2.43646	0.177476	0.369678	0.175348	0.15849	0.0246812	0.0943266	0.195412	0.36317	0.241591	0.199827	0.347513
2730	4.39618	0	4.39618	2.09209	0.499943	0.210214	0.0585168	0.0219937	0.00419056	0.205142	0.33314	0.367912	0.0228173	0.27613	0.227666
2740	-4.95082	0	-4.95082	3.02679	0.370124	0.196546	0.0159248	0.0930934	0.163877	0.160435	0.354088	0.238853	0.0420822	0.364977	0.3502
2750	6.12929	0	6.12929	1.91878	0.24053	0.459687	0.000383774	0.0417997	0.248919	0.00868004	0.223575	0.165984	0.254558	0.355883	0.8245
2760	4.40627	0	4.40627	2.09108	0.0163781	0.442536	0.00589751	0.396587	0.00196581	0.136635	0.182556	0.267444	0.325462	0.224538	0.0337751
2770	-14.036	0	-14.036	3.93531	0.109715	0.389432	0.0040673	0.217766	0.00135575	0.277664	0.399312	0.103563	0.166223	0.330903	0.40615
2780	8.17945	0	8.17945	1.71376	0.193171	0.361718	0.00150078	0.00645062	0.208288	0.228872	0.468215	0.134715	0.112998	0.284073	0.777681
2790	2.1613	0	2.1613	2.31558	0.356549	0.0391359	0.367654	0.020876	0.10045	0.115335	0.48418	0.101067	0.0750443	0.339709	0.616672
2800	5.82513	0	5.82513	1.9492	0.108538	0.323463	0.0424221	0.155307	0.0949528	0.275318	0.503117	0.188866	0.105529	0.202488	0.422422
2810	-0.960699	0	-0.960699	2.62778	0.443642	0.0975369	0.0959137	0.25474	0.0351554	0.0730123	0.433788	0.187405	0.168203	0.210604	0.279827
2820	0.653571	0	0.653571	2.46635	0.238445	0.233979	0.00175141	0.211887	0.0457269	0.268211	0.216023	0.276154	0.319173	0.188651	0.104434
2830	7.62829	0	7.62829	1.76888	0.288253	0.00448604	0.320387	0.253369	0.0422684	0.0912358	0.328169	0.238384	0.256631	0.176816	0.699125
2840	6.71523	0	6.71523	1.86019	0.255905	0.0788906	0.168291	0.00888309	0.195738	0.292292	0.186666	0.384053	0.327648	0.101632	0.0759679
2850	6.40132	0	6.40132	1.89158	0.383966	0.0221277	0.116249	0.00532003	0.36659	0.105748	0.213166	0.545497	0.195067	0.0462702	0.671888
2860	1.4382	0	1.4382	2.38789	0.126374	0.0146352	0.278491	0.0584801	0.358443	0.163577	0.125761	0.4342	0.247617	0.192421	0.304985
2870	-4.93214	0	-4.93214	3.02492	0.112327	0.0225158	0.281932	0.0689953	0.251421	0.262808	0.101987	0.238467	0.376671	0.282875	0.244192
2880	-4.97974	0	-4.97974	3.02968	0.0558451	0.101901	0.105953	0.352172	0.0760191	0.308111	0.0686906	0.358357	0.327537	0.245415	0.245239
2890	-6.39413	0	-6.39413	3.17112	0.123814	0.189228	0.0318189	0.320149	0.0114717	0.323519	0.158513	0.341329	0.39378	0.106378	0.687999
2900	2.09747	0	2.09747	2.32196	0.519832	0.209258	0.02203	0.112322	0.0623611	0.074196	0.0110062	0.354089	0.30599	0.328914	0.865523
2910	5.90982	0	5.90982	1.94073	0.49624	0.150572	0.000647187	0.0477641	0.287979	0.0167971	0.00921765	0.340483	0.290864	0.359435	0.72023
2920	2.0255	0	2.0255	2.32916	0.19025	0.171592	0.00439441	0.296752	0.333538	0.00347351	0.251358	0.165534	0.219155	0.363953	0.772374
2930	-1.03557	0	-1.03557	2.63527	0.261886	0.104525	0.182908	0.295056	0.154281	0.00134325	0.125989	0.14958	0.180569	0.543861	0.624328
2940	-6.16252	0	-6.16252	3.14796	0.129876	0.191871	0.307831	0.0494136	0.294846	0.0261623	0.338668	0.117553	0.223987	0.319792	0.321232
2950	5.44929	0	5.44929	1.98678	0.146573	0.0113081	0.253217	0.286386	0.268637	0.0338794	0.108006	0.117734	0.399482	0.374778	0.502287
2960	-1.49047	0	-1.49047	2.68076	0.262704	0.015566	0.179245	0.0410499	0.497503	0.00393225	0.231556	0.240614	0.47422	0.0536101	0.0907827
2970	4.94565	0	4.94565	2.03714	0.339985	0.0338795	0.110787	0.223186	0.0225714	0.269592	0.235576	0.238833	0.25286	0.272732	0.101015
2980	1.80931	0	1.80931	2.35078	0.149893	0.20702	0.458926	0.0256669	0.0803947	0.0780998	0.373263	0.390886	0.146054	0.0897968	0.346213
2990	2.30869	0	2.30869	2.30084	0.228441	0.194534	0.120793	0.176892	0.203688	0.0756522	0.291209	0.349072	0.323607	0.0361116	0.00100045
3000	-4.44384	0	-4.44384	2.97609	0.265888	0.144708	0.0208965	0.0786972	0.486948	0.00286228	0.414644	0.366343	0.172696	0.0463165	0.24477
3010	5.2726	0	5.2726	2.00445	0.0344048	0.165582	0.0336203	0.401703	0.355059	0.00963039	0.5144	0.123869	0.271266	0.0904646	0.162265
3020	6.3244	0	6.3244	1.89927	0.306303	0.254989	0.00815966	0.0527967	0.333632	0.04412	0.516387	0.157312	0.0925866	0.233714	0.128134
3030	7.94583	0	7.94583	1.73713	0.391456	0.171756	0.000191615	0.0305827	0.0237046	0.382309	0.272376	0.308705	0.158159	0.26076	0.463833
3040	2.25481	0	2.25481	2.30623	0.0672746	0.311936	0.0282095	0.0479983	0.036285	0.508296	0.17408	0.0185921	0.569009	0.238319	0.100196
3050	2.53947	0	2.53947	2.27776	0.378182	0.0086841	0.0699546	0.064476	0.175178	0.303526	0.115322	0.0129388	0.545889	0.32585	0.169555
3060	4.47807	0	4.47807	2.0839	0.145256	0.43321	0.0629857	0.17505	0.063352	0.120147	0.104036	0.0554002	0.387633	0.452932	0.275215
3070	0.394324	0	0.394324	2.49228	0.276344	0.196684	0.222948	0.130279	0.000971913	0.172772	0.216434	0.216124	0.395394	0.172048	0.256174
3080	4.03589	0	4.03589	2.12812	0.0884292	0.230777	0.152409	0.384875	0.000248889	0.143261	0.435196	0.324209	0.0771694	0.163425	0.431425
3090	7.69192	0	7.69192	1.76252	0.127401	0.180961	0.0764515	0.244037	0.0249861	0.346163	0.46854	0.318723	0.0970004	0.115736	0.675455
3100	-1.48607	0	-1.48607	2.68032	0.0496615	0.0936675	0.429015	0.170876	0.186527	0.0702522	0.179507	0.523821	0.261064	0.0356085	0.190654
3110	2.91499	0	2.91499	2.24021	0.296029	0.0165123	0.0646098	0.418452	0.124999	0.0793981	0.380611	0.40765	0.13445	0.0772893	0.982972
3120	6.71581	0	6.71581	1.86013	0.311529	0.00118699	0.246762	0.234388	0.0317059	0.174428	0.318653	0.523045	0.0404224	0.11788	0.103826
3130	5.64938	0	5.64938	1.96677	0.282259	0.325182	0.157182	0.00306171	0.010124	0.222192	0.576768	0.169203	0.0118444	0.242184	0.478391
3140	3.18533	0	3.18533	2.21318	0.312253	0.412891	0.129782	0.000200752	0.0996286	0.0452438	0.388405	0.172892	0.180425	0.258277	0.487472
3150	-4.87533	0	-4.87533	3.01924	0.25417	0.196117	0.0184569	0.0142675	0.318751	0.198239	0.202951	0.225154	0.0934939	0.478401	0.959125
3160	-3.62509	0	-3.62509	2.89422	0.255187	0.031213	0.0456357	0.0734324	0.374747	0.219785	0.663065	0.128729	0.155964	0.0522427	0.549931
3170	-4.88189	0	-4.88189	3.0199	0.0161446	0.379353	0.047166	0.0751814	0.20662	0.275535	0.521819	0.126439	0.0559211	0.295821	0.811858
3180	-2.22397	0	-2.22397	2.75411	0.32124	0.00950885	0.295058	0.149469	0.207406	0.0173179	0.573072	0.0327885	0.302819	0.0913204	0.206149
3190	0.625665	0	0.625665	2.46914	0.384328	0.00954043	0.00729924	0.166519	0.35276	0.0795525	0.576083	0.0363416	0.242408	0.145167	0.765705
3200	-2.78386	0	-2.78386	2.8101	0.112863	0.352719	0.0510218	0.214637	0.157347	0.111412	0.37409	0.0525673	0.302017	0.271326	0.490092
3210	-0.531868	0	-0.531868	2.5849	0.56271	0.0384574	0.0485949	0.0236023	0.316074	0.0105619	0.215741	0.136337	0.157993	0.489929	0.835623
3220	-4.16029	0	-4.16029	2.94774	0.0374072	0.361038	0.26788	0.00514884	0.254051	0.0744741	0.421232	0.0184064	0.321355	0.239007	0.86795
3230	3.26766	0	3.26766	2.20494	0.359716	0.0524472	0.00902461	0.130011	0.438172	0.010629	0.477491	0.00220329	0.338653	0.181652	0.847831
3240	5.10249	0	5.10249	2.02146	0.395507	0.11131	0.0318941	0.286452	0.126987	0.0478509	0.341192	0.010547	0.411641	0.236621	0.783582
3250	2.21718	0	2.21718	2.30999	0.149306	0.0313862	0.328276	0.212689	0.218094	0.0602495	0.602807	0.0140435	0.125957	0.257192	0.317988
3260	-0.671642	0	-0.671642	2.59887	0.165311	0.0324875	0.119971	0.310356	0.328556	0.0433177	0.451816	0.00221408	0.0176065	0.528363	0.0573594
3270	-3.6573	0	-3.6573	2.89744	0.130681	0.0022863	0.072304	0.241027	0.331893	0.221808	0.374965	0.0157057	0.0357018	0.573627	0.290419
3280	6.07451	0	6.07451	1.92426	0.0074716	0.425822	0.126987	0.319151	0.0854263	0.0351413	0.131751	0.130478	0.0877113	0.650059	0.82411
3290	3.36196	0	3.36196	2.19551	0.0628667	0.0611847	0.257381	0.0977274	0.0632522	0.457588	0.00638759	0.182651	0.0468905	0.764071	0.261565
3300	6.44366	0	6.44366	1.88734	0.279518	0.232006	0.132349	0.0482134	0.303673	0.00424082	0.06013	0.199885	0.172206	0.567779	0.815853
3310	5.84745	0	5.84745	1.94696	0.333115	0.221377	0.101674	0.0624238	0.280782	0.000628912	0.0737792	0.294475	0.216855	0.414891	0.625716
3320	8.11885	0	8.11885	1.71982	0.00803174	0.352313	0.0770373	0.217869	0.218221	0.126528	0.139415	0.15494	0.407756	0.297889	0.47066
3330	0.888225	0	0.888225	2.44289	0.0515972	0.106324	0.301674	0.0282115	0.10358	0.408612	0.10491	0.354842	0.262329	0.277919	0.290407
3340	-8.18635	0	-8.18635	3.35034	0.196224	0.329887	0.135665	0.050466	0.0846167	0.203141	0.156882	0.393092	0.142402	0.307625	0.914429
3350	-9.08124	0	-9.08124	3.43983	0.254381	0.0243651	0.315789	0.0626462	0.211587	0.131231	0.292308	0.32198	0.100499	0.285212	0.34444
3360	7.77714	0	7.77714	1.754	0.0711507	0.510285	0.0514845	0.0895405	0.211089	0.0664502	0.335172	0.158208	0.13863	0.36799	0.810249
3370	7.90173	0	7.90173	1.74154	0.0034239	0.0479018	0.234252	0.441787	0.0290405	0.243594	0.240288	0.238522	0.0508943	0.470296	0.290333
3380	2.50299	0	2.50299	2.28141	4.96075e-06	0.00066684	0.226874	0.492441	0.0800635	0.199949	0.204767	0.264421	0.27229	0.258522	0.290761
3390	-2.53967	0	-2.53967	2.78568	1.53732e-07	0.00549464	0.12266	0.0767895	0.426781	0.368275	0.162404	0.274217	0.361375	0.202004	0.140537
3400	3.49917	0	3.49917	2.18179	7.09279e-08	0.0691502	0.178222	0.102392	0.259179	0.391057	0.233688	0.369773	0.213837	0.182703	0.251136
3410	-6.00553	0	-6.00553	3.13226	0.0214321	0.358878	0.0208435	0.342951	0.0365434	0.219352	0.297429	0.445717	0.122048	0.134806	0.0946933
3420	-2.85138	0	-2.85138	2.81685	0.301482	0.0765368	0.119674	0.203812	0.0730049	0.22549	0.178898	0.452794	0.048479	0.319829	0.21637
3430	7.19816	0	7.19816	1.81189	0.17682	0.28369	0.106675	0.111649	0.153994	0.167172	0.219315	0.300289	0.172235	0.308161	0.430589
3440	6.44929	0	6.44929	1.88678	0.290004	0.0764505	0.0300237	0.308458	0.152548	0.142515	0.262091	0.338954	0.237299	0.161656	0.197019
3450	1.61813	0	1.61813	2.3699	0.163235	0.0246455	0.54256	0.0057134	0.249956	0.0138907	0.18967	0.534887	0.149101	0.126341	0.0603459
3460	1.57147	0	1.57147	2.37456	0.32798	0.00708448	0.254299	0.332147	0.0744974	0.00399296	0.244685	0.600951	0.074305	0.0800599	0.576898
3470	6.14129	0	6.14129	1.91758	0.37942	0.00251647	0.155387	0.149647	0.267938	0.0450915	0.371121	0.418727	0.0616875	0.148465	0.171734
3480	6.17184	0	6.17184	1.91453	0.269878	0.0083695	0.110418	0.315012	0.134684	0.161638	0.203099	0.180339	0.551267	0.0652946	0.392974
3490	4.07037	0	4.07037	2.12467	0.0224641	0.105941	0.470495	0.0215685	0.117973	0.261559	0.432786	0.201328	0.325032	0.0408536	0.72255
3500	-0.103283	0	-0.103283	2.54204	0.0559233	0.184654	0.181793	0.29637	0.274527	0.00673266	0.133093	0.363317	0.4461	0.0574904	0.183052
3510	-3.96179	0	-3.96179	2.92789	0.00809476	0.1436	0.4781	0.255529	0.0599615	0.0547153	0.164719	0.557468	0.242034	0.0357787	0.0420778
3520	3.73354	0	3.73354	2.15836	0.0110516	0.0662612	0.259471	0.433587	0.0272449	0.202385	0.250466	0.468286	0.277692	0.0035559	0.35294
